"year","mrate_all_adults","mrate_male_adults","mrate_female_adults","mrate_nsw","mrate_vic","mrate_qld","mrate_nt","mrate_wa","mrate_sa","mrate_tas","mrate_act","pstay_indigenous","pstay_non_indigenous","non_aborig_migration","pstay_aus","pstay_aus_lower","pstay_aus_upper","pstay_os","pstay_os_lower","pstay_os_upper","pstay_nsw","pstay_nsw_lower","pstay_nsw_upper","pstay_vic","pstay_vic_lower","pstay_vic_upper","pstay_qld","pstay_qld_lower","pstay_qld_upper","pstay_wa","pstay_wa_lower","pstay_wa_upper","pstay_sa","pstay_sa_lower","pstay_sa_upper","pstay_act","pstay_act_lower","pstay_act_upper","pstay_tas","pstay_tas_lower","pstay_tas_upper","pstay_nt","pstay_nt_lower","pstay_nt_upper","drate_indigenous","drate_indigenous_lower","drate_indigenous_upper","drate_non_indigenous","drate_non_indigenous_lower","drate_non_indigenous_upper","drate_male","drate_female","drate_nsw","drate_nsw_lower","drate_nsw_upper","drate_vic","drate_vic_lower","drate_vic_upper","drate_qld","drate_qld_lower","drate_qld_upper"
1990,1.25259558471622,1.26452550881962,0.97106893312863,1.17586946563343,0.663987355958267,1.14237730040048,1.67033555617565,1.31995874151891,0.578753287517054,0.411078611983081,1.3299898867755,1,0.999936499110729,1.00552258489944,1.0037251357775,1.00753693423837,1,0.920058236436814,0.838256683551211,1,0.999497287140605,0.998982879017477,1,0.999758487345195,0.999511356067074,1,1.00301003407373,1.00609009448891,1,1.00180617019629,1.00365435968133,1,1.0033046990974,1.0066862797123,1,1.00155196956086,1.00314004461013,1,0.999740997713659,0.999475969919935,1,1.0037251357775,1.00753693423837,1,1.7,1.5,1.9,0.996134190570392,0.995029673590505,0.99723870755028,1.02227413501419,0.625703351092046,1,1,1,1,1,1,1,1,1
1991,1.24869297324659,1.26102444163086,0.970879839961195,1.17275402973595,0.677489073542513,1.13527391821339,1.66273275522407,1.31010365585311,0.578782534332111,0.411166119828529,1.33048630022905,1,0.99993234794236,1.00572939620978,1.00403224363686,1.00816084965662,1,0.920339744895061,0.838775772481399,1,0.999481249348233,0.998950101615971,1,1.00007162112076,1.00014495383995,1,1.00203956509539,1.00412787162864,1,1.00028989613215,1.00058672018944,1,1.00251056184155,1.00508112098071,1,1.00403224363686,1.00816084965662,1,1.00403224363686,1.00816084965662,1,1.00403224363686,1.00816084965662,1,1.7,1.5,1.9,0.995989422653151,0.994843543411194,0.997135301895108,1.02255310285463,0.629340905252724,1,1,1,1,1,1,1,1,1
1992,1.24463595761685,1.2575233744421,0.97069074679376,1.1696356425033,0.691003581662408,1.1281638068037,1.65512275193723,1.30023923420292,0.578811808853453,0.411253710572483,1.33098318394824,1,0.999929175454346,1.00585306781485,1.00432252385474,1.00875093768118,1,0.920605828403199,0.839266717491616,1,0.999613130867364,0.999216784502702,1,1.00012469528625,1.0002524452648,1,1.00174453809529,1.00353181258621,1,0.999379840728448,0.998744489256708,1,1.00186026810616,1.00376610767561,1,1.0015626327959,1.0031635458068,1,1.00432252385474,1.00875093768118,1,1.00432252385474,1.00875093768118,1,1.7,1.5,1.9,0.995902852529602,0.994732238966631,0.997073466092573,1.02298587024575,0.633114166509314,1,1,1,1,1,1,1,1,1
1993,1.24083946556597,1.25402230725334,0.970501653626326,1.16651429973968,0.704530898501787,1.12104695660472,1.64750553607583,1.29036546329572,0.578841111120468,0.411341384332797,1.33148053860164,1,0.999921742204138,1.00633189141747,1.00457942789301,1.00927346945062,1,0.920841317849422,0.839701456639343,1,0.999553663124285,0.999096155354265,1,1.00068594433977,1.00138905645602,1,1.00381585850051,1.00772722009367,1,0.999345796015284,0.998675218649912,1,1.00298744861461,1.00604966692569,1,1.00457942789301,1.00927346945062,1,1.00457942789301,1.00927346945062,1,1.00109033997453,1.00220796891681,1,1.7,1.5,1.9,0.995567676007774,0.994301297724281,0.996834054291267,1.02315144903061,0.63676341114676,1,1,1,1,1,1,1,1,1
1994,1.23681971323465,1.25052124006458,0.970312560458891,1.16338999724133,0.718071042278963,1.11392335803162,1.63988109738117,1.28048232983371,0.578870441172621,0.411429141227547,1.33197836485908,1,0.999910982364891,1.00700741962078,1.00492081626444,1.00996826276158,1,0.921154249320163,0.840279514988181,1,0.999762375803516,0.999518636685101,1,0.999768402191139,0.999530844540892,1,1.00195764518886,1.00396566760225,1,0.999161864787021,0.998302161352155,1,1.00171025098086,1.00346451284692,1,1.00243270041461,1.00492800292672,1,1.00492081626444,1.00996826276158,1,1.00492081626444,1.00996826276158,1,1.7,1.5,1.9,0.995094806265458,0.993693322341303,0.996496290189612,1.0236693700662,0.64067428343109,1,1,1,1,1,1,1,1,1
1995,1.2330821063826,1.24702017287582,0.970123467291457,1.1602627307965,0.731624031246833,1.10679300148139,1.63224942557506,1.27058982049387,0.57889979904945,0.411516981375037,1.33247666339165,1,0.999903335504784,1.00742228919024,1.00523855741018,1.01061536446563,1,0.921445504712476,0.840817894584922,1,0.999851072599051,0.999698214886999,1,0.999672967194097,0.999337303735543,1,1.00192953239919,1.00390998667416,1,0.998603916873999,0.997170990017594,1,1.003215966483,1.00651680484782,1,1.00070920321031,1.00143712285045,1,1.00523855741018,1.01061536446563,1,1.00523855741018,1.01061536446563,1,1.7,1.5,1.9,0.994804397566829,0.99331993972878,0.996288855404878,1.02381101942729,0.644392635591195,1,1,1,1,1,1,1,1,1
1996,1.2293127899751,1.24351910568707,0.969934374124022,1.15713249618548,0.745189883692925,1.09965587733278,1.62461051035982,1.26068792192788,0.578929184790568,0.41160490489379,1.33297543487173,1,0.999894628249727,1.00775482020502,1.00579858203372,1.01175691590879,1,0.921958847707611,0.841767649471649,1,0.999846471077504,0.999688712409197,1,1.00042168695817,1.00085499145795,1,1.00209682765416,1.00425142323794,1,0.99863871491496,0.997239926213057,1,1.00124498623965,1.00252427204479,1,0.997272507356487,0.994469871864336,1,1.00579858203372,1.01175691590879,1,1.00579858203372,1.01175691590879,1,1.7,1.5,1.9,0.994571625856483,0.993020661815478,0.996122589897488,1.02400444270275,0.648186126536744,1,1,1,1,1,1,1,1,1
1997,1.22542027126675,1.24001803849831,0.969745280956588,1.1539992891805,0.758768617939499,1.09251197594626,1.6169643414182,1.25077662076207,0.578958598435664,0.411692911902558,1.33347467997296,1,0.999885235661337,1.00803948506589,1.0064804831388,1.01314866459208,1,0.922583908001309,0.84292556497424,1,0.999789219707098,0.999572334451825,1,1.0000892716161,1.00018112886224,1,1.0020747412042,1.00420957444455,1,0.998242576536148,0.996434251709706,1,1.00285532248471,1.00579334547279,1,1.00008159181475,1.00016554682462,1,1.0064804831388,1.01314866459208,1,1.00421300813508,1.00854804027808,1,1.7,1.5,1.9,0.994372360453875,0.992764463440696,0.995980257467053,1.0244706515025,0.652196747837092,1,1,1,1,1,1,1,1,1
1998,1.22138543147084,1.23651697130955,0.969556187789153,1.1508631055458,0.772360252343642,1.08536128766402,1.60931090841335,1.24085590359735,0.578988040024504,0.411781002520319,1.33397439937027,1,0.999864957383041,1.00901872365454,1.00717361358633,1.01456532225007,1,0.92321926160007,0.844104204396541,1,0.999859557628749,0.999714845472199,1,1.00021607060405,1.00043871027326,1,1.00230930563863,1.00468881971349,1,0.997202787934759,0.994320533906421,1,1.00045726542743,1.00092843282179,1,0.999726050103682,0.999443771472741,1,0.92321926160007,0.844104204396541,1,1.00534851897794,1.01085964577499,1,1.7,1.5,1.9,0.993686893441819,0.991883148710911,0.995490638172728,1.02510574665264,0.656361727911794,1,1,1,1,1,1,1,1,1
1999,1.21765067522492,1.23301590412079,0.969367094621719,1.14772394103753,0.785964805297325,1.07820380280985,1.60165020098878,1.2309257570092,0.579017509596926,0.411869176866274,1.33447459373988,1,0.999857209548293,1.00918517115667,1.00774139080592,1.01572727401402,1,0.923739710962869,0.845070932065769,1,1.0000529724424,1.00010761788645,1,1.00006816043564,1.0001384735476,1,1.0018209455463,1.00369940108815,1,0.997098644038474,0.99410565602963,1,1.0043326269862,1.00880208912337,1,0.996922992644314,0.99374880573281,1,1.00320075946305,1.00650260688169,1,1.0043813236122,1.00890102033609,1,1.7,1.5,1.9,0.993570380190332,0.991733345958998,0.995407414421666,1.02126663607021,0.657693609009669,1,1,1,1,1,1,1,1,1
2000,1.21384481639588,1.22951483693203,0.969178001454284,1.1445817914038,0.799582295227494,1.07103951168916,1.59398220876829,1.22098616754751,0.579047007192846,0.411957435059852,1.33497526375928,1,0.999843532325765,1.00959736757918,1.00849299821267,1.01726751189336,1,0.924428667092891,0.84635238850944,1,1.0000362916861,1.00007378632441,1,1.00050753774492,1.00103189872731,1,1.0021083654694,1.00428661644648,1,0.996177841424425,0.992228990633299,1,1.00849299821267,1.01726751189336,1,1.00849299821267,1.01726751189336,1,1.00406855973269,1.00827197908368,1,1.00849299821267,1.01726751189336,1,1.7,1.5,1.9,0.993281842694575,0.99136236917874,0.995201316210411,1.02174196323622,0.661835706203015,1,1,1,1,1,1,1,1,1
2001,1.20992416783994,1.22601376974327,0.968988908286849,1.14143665238461,0.813212740596175,1.0638684045889,1.58630692135593,1.21103712173661,0.579076532852256,0.412045777220712,1.33547641010726,1,0.999831683390942,1.00984243280222,1.00928479805184,1.01889268209783,1,0.925154465359438,0.847704507463601,1,1.00022042220283,1.00044851450534,1,0.999803574534834,0.999600313991905,1,1.00195555683489,1.00397916178679,1,0.996315416135771,0.992502618665373,1,0.999983957251677,0.99996735625887,1,0.997617087678443,0.99515125641863,1,1.00928479805184,1.01889268209783,1,1.00928479805184,1.01889268209783,1,1.7,1.5,1.9,0.993110297038443,0.991141810477998,0.995078783598888,1.02231734112336,0.666091569665988,1,1,1,1,1,1,1,1,1
2002,1.20618940202254,1.22251270255451,0.968799815119415,1.13828851971187,0.826856159900524,1.05669047177756,1.57862432833599,1.20107860607519,0.579106086615224,0.412134203468737,1.33597803346391,1,0.999813810491736,1.01064010895472,1.0096794579496,1.01970370782632,1,0.925516227834624,0.848379269563463,1,1.00018627181732,1.00037917882218,1,0.999496277059844,0.998974611007153,1,1.00258825813566,1.00526871260247,1,0.995547572295967,0.990936544685164,1,1.00021612824768,1.00043995519867,1,1.0096794579496,1.01970370782632,1,1.00366779865567,1.0074662479504,1,1.00547129644385,1.01113748591317,1,1.7,1.5,1.9,0.992551923731699,0.990423901940756,0.994679945522642,1.02617802551072,0.672550809746179,1,1,1,1,1,1,1,1,1
2003,1.2025578919987,1.21901163536575,0.96861072195198,1.13513738910933,0.840512571672931,1.04950570350504,1.5709344192729,1.19111060703619,0.579135668521893,0.41222271392404,1.33648013451058,1,0.999800597118302,1.01120965755112,1.00996688727267,1.02029478818279,1,0.925779698088239,0.848871040179998,1,1.0003323860581,1.00067681157212,1,0.999351216653173,0.998678933528578,1,1.0022414746181,1.00456413836607,1,0.996058986071728,0.991975223486373,1,1.00017329926911,1.00035287566345,1,1.00996688727267,1.02029478818279,1,1.00996688727267,1.02029478818279,1,1.00602061277965,1.01225929999516,1,1.7,1.5,1.9,0.992153239714215,0.989911308203991,0.99439517122444,1.02623998156013,0.676582266323926,1,1,1,1,1,1,1,1,1
2004,1.19862252705712,1.21551056817699,0.968421628784546,1.13198325629262,0.854181994481093,1.04231409000272,1.56323718371119,1.18113311106681,0.579165278612484,0.412311308706962,1.33698271392997,1,0.999786744099203,1.01172323656382,1.01036617739424,1.02111648201905,1,0.926145704828513,0.849554677996809,1,1.0002661241783,1.00054210980695,1,1.00036272651717,1.0007388941638,1,1.00213048521615,1.00433991731452,1,0.994966641148403,0.989746767044112,1,1.00083820474034,1.00170746984684,1,1.00121177820231,1.00246845984272,1,1.00499040254962,1.01016572857082,1,1.00443515819947,1.00903466483439,1,1.7,1.5,1.9,0.991793734405323,0.989449087092558,0.994138381718088,1.02675062738907,0.680959429227399,1.36120204818266,1.02205649455869,1.74688441766207,0.375648628613788,0.104897423744349,0.946500483403845,0.791719558636852,0.409177947254581,1.3587422661044
2005,1.19506070291635,1.21200950098824,0.968232535617111,1.12882611696919,0.867864446928122,1.03511562148333,1.5555326111755,1.17114610458838,0.579194916927295,0.412399987938076,1.33748577240603,1,0.999778309841607,1.01205646699733,1.01056144793457,1.02151857195113,1,0.926324698322406,0.849889211214897,1,1.00029748124646,1.00060610738657,1,0.999490332271254,0.998961570254369,1,1.00226333650161,1.00461146706979,1,0.995373306716617,0.990573278121416,1,1.00066048669284,1.001345717984,1,1.0061936164732,1.01261927176481,1,1.0042039573978,1.00856541265028,1,1.01056144793457,1.02151857195113,1,1.7,1.5,1.9,0.991560473101869,0.989149179702404,0.993971766501335,1.02367243269667,0.682994684211817,0.886544685088374,0.5826256873728,1.28094428701287,1.09086035915304,0.761032962648761,1.49887754041963,1.11613876319759,0.778708026975365,1.53328723391398
2006,1.19105866831855,1.20850843379948,0.968043442449677,1.1256659668383,0.881559947652594,1.02791028814092,1.54782069117045,1.16114957399636,0.579224583506699,0.412488751738181,1.33798931062406,1,0.99976321954623,1.0124967839159,1.01111680300153,1.02266300908884,1,0.926833760998322,0.850841366959252,1,1.00019490982429,1.00039734833106,1,0.999942072498463,0.999881907460837,1,1.00246206674806,1.00501923449404,1,0.994074702348884,0.987920531244202,1,1.00115870386074,1.00236216438517,1,1.00143564277143,1.00292673938476,1,1.00254564618764,1.00518962175362,1,0.998072998881983,0.996071564473543,1,1.7,1.5,1.9,0.991252251258867,0.988752894475686,0.993751608042048,1.0244072841591,0.687613964397303,0.578404017857143,0.314248054866391,0.97461946769096,1.72176079734219,1.4162997070194,2.05160217591492,1.00048262548263,0.687142593200953,1.39549538563366
2007,1.18726731054266,1.20500736661072,0.967854349282242,1.12250280159102,0.895268515328653,1.02069808015086,1.54010141318066,1.15114350566023,0.579254278391147,0.41257760022831,1.33849332927064,1,0.999750653329832,1.0127111142584,1.01178077868973,1.02403299899759,1,0.927442390073107,0.851981179464764,1,1.00028297041147,1.00057726469483,1,1.00000902931441,1.00001841996271,1,1.00247099462819,1.00504087318728,1,0.992448805480379,0.984595428273441,1,1.00097158647779,1.00198205377266,1,0.996867283141669,0.993609201641175,1,1.00107114204,1.00218514889818,1,1.00560967708364,1.0114438414708,1,1.7,1.5,1.9,0.99110222001912,0.98855999716744,0.9936444428708,1.02485311779651,0.692094217852854,0.688686491824866,0.419701629968373,1.05861752863555,0.447008547008547,0.172972311418882,0.95271132368334,1.81282495667244,1.51453059563716,2.12899884122793
2008,1.18345055141458,1.20150629942196,0.967665256114808,1.11933661691018,0.908990168666109,1.01347898766973,1.53237476667067,1.14112788592346,0.579284001621168,0.412666533529725,1.33899782903366,1,0.999738837404768,1.01292617036556,1.01236400694422,1.02523792532309,1,0.927977002528385,0.852983661370103,1,1.00045686276179,1.00093256727507,1,0.999937153554214,0.999871715220421,1,1.00246101846212,1.00502353326441,1,0.992490617738595,0.984671536534159,1,1.00096035769883,1.0019603220862,1,0.996844557856248,0.993558980228285,1,0.995053852192252,0.989903717332731,1,1.00410875651223,1.00838696471899,1,1.7,1.5,1.9,0.99095168074411,0.988366446670998,0.993536914817221,1.02451538371717,0.696096877100944,0.762330754352031,0.482357436049474,1.13153612508815,0.711697985441002,0.354817548743497,1.26297783869696,1.71535825036723,1.35889486921723,2.10642975985537
2009,1.17970038232078,1.1980052322332,0.967476162947373,1.11616740847036,0.922724926410493,1.00625300083534,1.52464074108487,1.13110270110343,0.579313753237368,0.412755551763921,1.33950281060233,1,0.999721981054036,1.01330164702776,1.01305556902539,1.02666853964681,1,0.928610918494133,0.854173912543722,1,1.00064934338683,1.00132641019495,1,1.00001549207988,1.00003164558707,1,1.00269137202853,1.0054976509647,1,0.990934742092747,0.981482447112193,1,1.00039484348605,1.00080654463559,1,0.999141393653764,0.998246129499138,1,1.0002906799916,1.00059377043355,1,0.997079554060018,0.994034421005682,1,1.7,1.5,1.9,0.990688847080569,0.988028517675017,0.993349176486121,1.0256892553644,0.701182154337162,1.25737974412122,0.971905234428045,1.57312121077484,0.200236751047168,0.0173501798533163,0.791427700979477,0.663348416289593,0.284557343381425,1.28470621882351
2010,1.17591537908177,1.19450416504444,0.967287069779939,1.11299517193788,0.936472807343157,0.999020109766629,1.51689932584751,1.12106793749136,0.57934353328043,0.412844655052624,1.34000827466719,1,0.999706235428381,1.0135902507497,1.01376481609661,1.02813785533578,1,0.929261045293082,0.855396362713708,1,1.00086824760636,1.00177486029395,1,1.00018880045933,1.00038594340633,1,1.00247600676605,1.00506142034188,1,0.98897374883359,0.977460282938855,1,1.00063247333661,1.00129289364451,1,0.998772211599214,0.997490171160894,1,0.996019024227873,0.991862141885143,1,1.00419835147735,1.00858221466158,1,1.7,1.5,1.9,0.990486824475212,0.987768774325273,0.993204874625152,1.02610994638323,0.705812316950906,0.7924591819559,0.552525571003025,1.09203421861997,1.05430522897772,0.735427330132125,1.45012130718442,1.03896595208071,0.682962314786749,1.5002868635667
2011,1.17233006173058,1.19100309785568,0.967097976612504,1.10981990297078,0.950233830281377,0.991780304563656,1.50915051036262,1.1110235813523,0.579373341791114,0.412933843517793,1.34051422192008,1,0.999694805908027,1.01385766636898,1.01416933561453,1.02897684224736,1,0.929631845526127,0.85609438812811,1,1.00090318290013,1.00184704414727,1,1.00035746356969,1.0007310268985,1,1.00262619903001,1.00537067912519,1,0.988547265115868,0.97657871187002,1,0.998760504712026,0.997465183943477,1,1.01111376368363,1.02272807884546,1,1.01416933561453,1.02897684224736,1,1.00369566427614,1.00755777713524,1,1.7,1.5,1.9,0.990299633541712,0.987528100267915,0.993071166815508,1.02625776546564,0.710311299464035,0.528351629354309,0.29956891815494,0.856800160529533,1.54287877831766,1.20926317433647,1.91587086917461,1.41268236313737,1.01295484617257,1.89148503582071
2012,1.16873091162462,1.18750203066692,0.966908883445069,1.10664159721879,0.964008014078405,0.984533575307543,1.50139428401394,1.10096961892498,0.579403178810261,0.41302311728162,1.34102065305418,1,0.99967517346903,1.01442093706418,1.01466664831667,1.03000924429741,1,0.930087704038962,0.856953332241382,1,1.00104150079847,1.00213100165918,1,1.00041497269136,1.00084907039446,1,1.00274004930815,1.00560638036039,1,0.988235728229889,0.975929271779903,1,0.998440471956442,0.996809069322635,1,0.995531140561536,0.990856323017768,1,1.00363461210654,1.00743673402923,1,0.992347204687834,0.984341711949294,1,1.7,1.5,1.9,0.989905344055073,0.987021156642236,0.992789531467909,1.02640421936364,0.714865732945843,1.03224872626216,0.751702274943028,1.35813605389159,0.791669904421478,0.421332386539882,1.32463276966272,1.2361677344205,0.756472556759725,1.86220822912459
2013,1.16514856282505,1.18400096347816,0.966719790277635,1.10346025032331,0.977795377623581,0.97727991206043,1.49363063616492,1.09090603642183,0.579433044378787,0.413112476466533,1.34152756876398,1,0.99966140754071,1.01468903905624,1.01518864596941,1.03109403074654,1,0.930566189854132,0.857855859444408,1,1.00112383117046,1.00230069494269,1,1.00045062380763,1.00092251215531,1,1.00258904204643,1.00530025870363,1,0.988272271254697,0.975991121333136,1,0.998588524927629,0.99711044359144,1,1.00237882463086,1.00486990389805,1,1.00377133046179,1.00772062668196,1,0.989642244123287,0.978795714881743,1,1.7,1.5,1.9,0.989717672660635,0.986779864849387,0.992655480471882,1.02654192228572,0.719471490247914,0.724418438704153,0.463455911990882,1.06528051238778,0.933259790402648,0.597227159628399,1.37044115088403,1.41235392320534,0.974881274132683,1.94741906307874
2014,1.16151946630061,1.18049989628941,0.9665306971102,1.1002758579174,0.9915959398424,0.970019304865427,1.48585955615862,1.08083282002887,0.579462938537688,0.413201921195191,1.34203496974532,1,0.999643824759824,1.01509840183279,1.0157240722202,1.03220793810718,1,0.931056984907966,0.858782614839852,1,1.00118111633277,1.00241930469478,1,1.0004914353056,1.00100661696823,1,1.00272336783445,1.00557832992793,1,0.987907495008347,0.975230675178948,1,0.998085095696821,0.996077662426485,1,1.002951020255,1.00604463502806,1,1.00038171411664,1.00078187281713,1,0.98971189479295,0.978926664091313,1,1.7,1.5,1.9,0.98943111871705,0.986411438350493,0.992450799083607,1.0267280775571,0.724169895300536,0.738194859533772,0.50672723299309,1.03252516318752,1.36589861751152,1.09373573768213,1.67010315937751,0.897094430992736,0.538515651028041,1.39693102505938
