"year","cumunique_female","annunique_female","cumunique_male","annunique_male","cumunique_all","annunique_all","migrationrate","migrationrate_lower","migrationrate_upper","propstay","propstay_lower","propstay_upper","deathrate","deathrate_lower","deathrate_upper"
1992,0.988975723255914,1.01783329030839,0.866139332946649,0.947119425293556,0.863295189336666,0.953591178687229,0.0016027673766554,0,0.00320553475331081,0.98,0.96,1,0.0814927221947029,0.0775086004239372,0.0854788652227373
1993,0.993129610861591,1.03882237452404,0.871572307967138,0.946698160391193,0.868526682819519,0.939786688481487,0.0015841671327365,0,0.003168334265473,0.98,0.96,1,0.0904676236149685,0.0857392849917636,0.0952314180439805
1994,0.996120453877739,1.02634370961987,0.868254191935148,0.815856479123902,0.868026401422866,0.860383875797164,0.00151061006571517,0,0.00302122013143034,0.98,0.96,1,0.0979153197032723,0.0923883603559562,0.103531314520038
1995,0.992735831237739,0.945751924853521,0.873660188039452,0.972630075576428,0.872766980856283,0.9578780778554,0.00153811206595107,0,0.00307622413190213,0.98,0.96,1,0.0869732534622338,0.0816534548824034,0.0924304439812385
1996,0.993346501184159,1.00208913041708,0.879256569402535,0.99127702763466,0.87708989962487,0.961510929748151,0.00155482144948748,0,0.00310964289897496,0.98,0.96,1,0.0703172934275645,0.0657302667854426,0.0750604375441367
1997,0.993677191488327,0.998123138911036,0.879558428974017,0.886745523039732,0.877415030979308,0.8847929817624,0.00163911363822504,0,0.00327822727645008,0.98,0.96,1,0.0367506516760269,0.0342318040065208,0.0393714598309659
1998,0.993678026298081,0.993688988446363,0.879081475323496,0.865982613031406,0.877695092475979,0.884871849715166,0.00178769802872078,0,0.00357539605744156,0.98,0.96,1,0.0260820861260603,0.0242533760319182,0.0279891850168434
1999,0.995341367064024,1.02636821681807,0.883066024747571,1.00049376131306,0.881629822038833,0.993186189162205,0.00202175460814696,0,0.00404350921629391,0.98,0.96,1,0.0229376695761437,0.0213040505994341,0.0246432849469794
2000,0.990890150446705,0.915475284999267,0.88428133146528,0.91931825264571,0.881687967258456,0.883286585182992,0.0022903671462715,0,0.004580734292543,0.98,0.96,1,0.022887072349472,0.0212288640154744,0.0246205588651651
2001,0.99117092446656,0.995643253497106,0.886316288119978,0.947018423090463,0.883480552336166,0.933841917054403,0.00245532178358907,0,0.00491064356717815,0.98,0.96,1,0.0204894979313627,0.0189737377901133,0.0220768551643766
2002,0.987516530806423,0.923699277309922,0.889753860363887,0.984432378082984,0.887221982432495,0.98612304952746,0.00250287662491244,0,0.00500575324982488,0.98,0.96,1,0.0177583899349453,0.0164223260558879,0.0191590901992889
2003,0.985169282036558,0.939424011566075,0.890891518030599,0.92257990397815,0.888971898576499,0.936213655252278,0.00272908543863202,0,0.00545817087726403,0.98,0.96,1,0.0159831177355141,0.0147630931437743,0.0172630400695911
2004,0.984885077044947,0.980790748884553,0.893981005822923,0.982787180202279,0.892333601523307,0.982250924848098,0.00308540311003645,0,0.0061708062200729,0.98,0.96,1,0.00817907877744296,0.00507441307457697,0.0130007680917082
2005,0.984045854981911,0.967158651835919,0.896732031904043,0.970368142980933,0.894342787608071,0.946783161365978,0.00317061091813655,0,0.0063412218362731,0.98,0.96,1,0.0112945264986968,0.00754288796751678,0.0167549459288035
2006,0.982979391540041,0.968455843351414,0.90127417399885,1.02914045093998,0.898767817673835,1.01374477650724,0.00336443300795776,0,0.00672886601591551,0.98,0.96,1,0.0119914346895075,0.00813408188526223,0.0175282989544562
2007,0.983671421708675,0.994733947138216,0.903898582453286,0.976548417368302,0.901796363902201,0.980953119696062,0.00356726153223042,0,0.00713452306446085,0.98,0.96,1,0.0108514190317195,0.00724655429295032,0.0160996049452351
2008,0.982092612117834,0.956206713201324,0.903078468037198,0.878421365609996,0.901313688489819,0.887737907531523,0.00369768050988039,0,0.00739536101976078,0.98,0.96,1,0.00906468891635764,0.00582985930553678,0.013934143619971
2009,0.982434574154748,0.988222512684956,0.906888268345492,1.01821178534531,0.905176014136104,1.01149066318742,0.00378265005300787,0,0.00756530010601573,0.98,0.96,1,0.00657894736842105,0.00389712697718559,0.0109137893314043
2010,0.98184742379907,0.971988500421771,0.912103592540935,1.07336948456884,0.909908608438195,1.04630794205361,0.00397790611410935,0,0.0079558122282187,0.98,0.96,1,0.00990491283676704,0.00655792218106024,0.0148164009568895
2011,0.981797032176224,0.980820129749877,0.914377040293584,0.980054672419854,0.913747490498773,1.02002920344227,0.00390679777041302,0,0.00781359554082604,0.98,0.96,1,0.00815217391304348,0.00518470160261217,0.0126644536493425
2012,0.979533499039764,0.937974468285879,0.915499676590238,0.946115074647453,0.916175314758325,0.979613570768655,0.00388934539915241,0,0.00777869079830482,0.98,0.96,1,0.00687547746371276,0.00420558018820321,0.0110753475320542
2013,0.98138429228389,1.01656064924694,0.914634979859202,0.889711604779068,0.916692516159326,0.930927869005915,0.00394525016706533,0,0.00789050033413066,0.98,0.96,1,0.00541586073500967,0.00308470324617558,0.00931186610969881
2014,0.982395247335392,1.00032467178932,0.914442464220324,0.909094066141946,0.917070685912327,0.927051938519358,0.00356994690195057,0,0.00713989380390114,0.98,0.96,1,0.00914876690533015,0.00594489293458776,0.0139288280592121
2015,0.983618946286022,1.00871563600723,0.916081638198363,0.966539028843963,0.919090285927922,0.978448401770889,0.00372883995763931,0,0.00745767991527862,0.98,0.96,1,0.00408830744071954,0.00207887254074942,0.00777306061743049
2016,0.982329600923874,0.954096044349111,0.918708911463686,1.00054095695662,0.922091922021263,1.01194673950213,0.00394699584406967,0,0.00789399168813935,0.98,0.96,1,0.00342759211653813,0.00159461855326806,0.00703181048550717
