run,year,N_HIV_M,Cum_HIV_M,N_HIV_Obs_M,N_HIV_D,N_CD4_1_M,N_CD4_1_Obs_M_NoW,N_CD4_1_Obs_M,N_CD4_1_D,N_CD4_2_M,N_CD4_2_Obs_M_NoW,N_CD4_2_Obs_M,N_CD4_2_D,N_CD4_3_M,N_CD4_3_Obs_M_NoW,N_CD4_3_Obs_M,N_CD4_3_D,N_CD4_4_M,N_CD4_4_Obs_M_NoW,N_CD4_4_Obs_M,N_CD4_4_D,N_HIVAIDS_M,N_HIVAIDS_Obs_M,N_HIVAIDS_D,N_AIDS_M,N_AIDS_D,N_Dead_D,Cum_Dead_D,N_Diag_Dead_M,Cum_Diag_Dead_M,N_Und_Dead_D,Cum_Und_Dead_D,N_Und_Dead_M,Cum_Und_Dead_M,N_Emig_D,Cum_Emig_D,Cum_Inf_M,Cum_Inf_D,N_Inf_M,N_Inf_D,delta1,delta2,delta3,delta4,t_diag,t_diag_p50,t_diag_p25,t_diag_p75,D_Avg_Time,t_diag_1,t_diag_2,t_diag_3,t_diag_4,t_diag_5,t_diag_6,t_diag_7,t_diag_8,t_diag_9,t_diag_10,t_diag_11,t_diag_12,t_diag_13,t_diag_14,t_diag_15,N_Alive,N_Alive_Diag_M,N_Und,N_Und_1,N_Und_2,N_Und_Inf_p,N_Und_Alive_p,N_Und_PrimInf,N_Und_CD4_1_M,N_Und_CD4_2_M,N_Und_CD4_3_M,N_Und_CD4_4_M,N_Und_HIVAIDS_M,N_Und_500,N_Und_350,N_Und_T_1,N_Und_T_1_p,N_Und_PrimInf_T_1,N_Und_CD4_1_T_1,N_Und_CD4_2_T_1,N_Und_CD4_3_T_1,N_Und_CD4_4_T_1,N_Und_CD4_5_T_1,N_Und_T_2,N_Und_T_2_p,N_Und_PrimInf_T_2,N_Und_CD4_1_T_2,N_Und_CD4_2_T_2,N_Und_CD4_3_T_2,N_Und_CD4_4_T_2,N_Und_CD4_5_T_2,N_Und_T_3,N_Und_T_3_p,N_Und_PrimInf_T_3,N_Und_CD4_1_T_3,N_Und_CD4_2_T_3,N_Und_CD4_3_T_3,N_Und_CD4_4_T_3,N_Und_CD4_5_T_3,LL_HIV,LL_CD4_1,LL_CD4_2,LL_CD4_3,LL_CD4_4,LL_AIDS,LL_HIVAIDS,Version,Timestamp
0,2000,694.79497,17150.035772,694.79497,669.885782,281.611733,281.611733,241.762599,238,127.46323,127.46323,109.426698,98,107.385339,107.385339,92.189904,75,80.714455,80.714455,69.293052,83,97.620213,97.620213,94.46098,808.661002,230.904617,245.549681,7962.378885,807.600043,8353.416909,0,0,4.304246,101.913951,0,0,19154.020858,0,650.399277,0,0.441218,0.348576,0.198107,0.353911,2.77722,2.0595,0.9945,3.8755,4.14365,25.190976,23.730562,16.227141,11.086067,7.578573,5.166054,3.503383,2.360593,1.579523,1.049484,0.692581,0.45413,0.296011,0.191898,0.12379,11089.728022,9187.656888,1902.071135,0,1902.071133,9.930401,17.151648,159.861251,624.51542,358.734339,522.808117,228.207445,7.944562,784.376671,758.960125,578.837152,30.43194,157.461501,225.225573,99.103395,78.123473,18.359614,0.563596,924.15612,48.586833,2.398857,342.42312,206.536976,266.312407,102.905762,3.578999,399.077861,20.981227,0,56.867322,53.094184,178.372375,106.94209,3.80189,0,0.058864,1.237061,3.425432,2.548434,0,0.103362,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2001,693.282187,17843.317959,693.282187,728.409172,291.411125,291.411125,225.991975,236,128.994994,128.994994,100.036789,106,105.074802,105.074802,81.486463,84,73.984462,73.984462,57.375623,80,93.816805,93.816805,75.934547,798.706264,193.11749,228.382954,8190.761839,805.850926,9159.267834,0,0,4.136547,106.050498,0,0,19851.110946,0,697.090087,0,0.456831,0.355858,0.202306,0.33737,2.728312,2.0175,0.9755,3.8025,3.872718,25.745751,23.981881,16.212813,10.972018,7.442051,5.039227,3.397264,2.276733,1.515626,1.002039,0.65804,0.42938,0.278512,0.179667,0.115327,11554.298608,9652.55612,1901.742488,0,1901.742453,9.580031,16.459177,171.679108,632.107253,360.346514,507.617887,222.268368,7.723358,803.786361,737.609613,618.738302,32.535336,169.127772,239.900308,105.831915,83.518813,19.753421,0.606074,938.802684,49.365395,2.550726,345.650984,209.886942,270.565704,106.447308,3.701021,344.201467,18.099268,0,46.556368,44.627805,153.533463,96.067654,3.416177,0,0.436803,0.348608,0.076748,7.936383,0,3.648417,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2002,708.0806,18551.398559,708.0806,829.178741,300.027175,300.027175,224.478124,274,133.420049,133.420049,99.823899,114,107.998027,107.998027,80.803329,97,74.965432,74.965432,56.088584,68,91.669916,91.669916,90.064279,788.564172,241.80301,207.544091,8398.30593,800.620994,9959.888828,0,0,4.041887,110.092385,0,0,20602.208284,0,751.097338,0,0.472444,0.363139,0.206505,0.320829,2.681975,1.9775,0.9575,3.7335,3.644178,26.293798,24.219235,16.188444,10.854052,7.306344,4.915972,3.295886,2.197752,1.45618,0.958373,0.626555,0.407015,0.262824,0.168782,0.107845,12093.809968,10153.092629,1940.71734,0,1940.716954,9.419948,16.047196,185.079541,658.914071,370.149326,502.610234,216.432881,7.531286,843.993612,726.574401,666.314551,34.333416,182.339623,258.928107,113.776042,89.55169,21.071582,0.647507,974.211009,50.198501,2.739294,360.326985,217.885007,279.438574,109.985459,3.83569,300.191394,15.468064,0,39.6594,38.488429,133.620066,85.375854,3.047645,0,10.199964,1.924106,3.049064,2.367423,0,0.028289,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2003,734.605116,19286.003674,734.605116,822.924274,308.77883,308.77883,240.257584,270,140.493962,140.493962,109.316885,130,115.310996,115.310996,89.722282,96,81.241885,81.241885,63.213462,73,88.779442,88.779442,91.645987,779.726997,228.642565,195.153918,8593.459848,793.633789,10753.522618,0,0,3.914441,114.006826,0,0,21411.662085,0,809.453801,0,0.460038,0.368735,0.221645,0.361804,2.657852,1.9715,0.9585,3.6985,3.452398,26.270985,24.366324,16.344244,10.944649,7.330338,4.89424,3.25031,2.144452,1.404884,0.913856,0.590377,0.378935,0.241761,0.153395,0.09684,12704.195411,10692.543827,2011.651584,0,2011.651542,9.395121,15.834545,199.346257,704.517729,387.162658,504.633986,208.72667,7.264284,903.863986,720.624941,718.264001,35.705189,196.393032,280.369706,122.446543,95.983091,22.3831,0.688529,1028.189411,51.111704,2.95311,388.291054,230.309359,290.781021,111.942971,3.911896,265.19813,13.183104,0,35.857045,34.406782,117.869891,74.4006,2.663813,0,3.538754,3.687502,0.429341,1.442479,0,0.091576,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2004,770.08748,20056.091154,770.08748,867.736238,323.283248,323.283248,260.672857,309,150.098092,150.098092,121.028537,143,124.204358,124.204358,100.149652,113,86.825749,86.825749,70.010173,72,85.676033,85.676033,77.736729,773.142984,192.398404,112.806144,8706.265992,786.353848,11539.876466,0,0,3.777606,117.784433,0,0,22280.854335,0,869.19225,0,0.447631,0.374331,0.236785,0.40278,2.63845,1.9675,0.9595,3.6695,3.277299,26.239669,24.49241,16.480682,11.023487,7.350612,4.874947,3.21094,2.099062,1.361739,0.876851,0.560647,0.356119,0.224837,0.141168,0.088189,13456.80391,11349.825162,2106.978748,0,2106.979859,9.456454,15.657349,213.761671,762.01409,409.502121,512.771484,201.906906,7.022475,975.775762,721.700865,771.421214,36.612672,210.580459,302.547021,131.330519,102.533038,23.700281,0.729896,1095.998308,52.01753,3.180757,425.010887,246.105141,304.179523,113.548256,3.973744,239.560337,11.369851,0,34.456491,32.066572,106.058994,64.658377,2.319903,0,8.452112,3.767099,1.582528,0.056027,0,0.759549,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2005,812.321377,20868.412531,812.321377,926.957526,340.537653,340.537653,272.501438,331,161.562844,161.562844,129.284109,149,134.633454,134.633454,107.734958,109,92.46106,92.46106,73.988211,66,83.126366,83.126366,108.421797,769.720876,221.727459,162.386955,8868.652947,780.041096,12319.917562,0,0,3.665187,121.44962,0,0,23208.199789,0,927.345454,0,0.435225,0.379926,0.251924,0.443755,2.623348,1.9645,0.9605,3.6465,3.135693,26.19993,24.59808,16.598943,11.091982,7.368401,4.858897,3.178089,2.061473,1.326341,0.84679,0.536741,0.33796,0.211507,0.131636,0.081515,14218.097222,11999.759584,2218.337638,0,2218.33782,9.558422,15.602212,227.608829,826.672859,435.086319,525.342964,196.785793,6.840875,1054.281688,728.969632,823.16245,37.107176,224.19799,324.428865,139.976729,108.848173,24.941634,0.769058,1172.436895,52.852049,3.410762,467.159485,263.908632,318.776011,115.147249,4.034756,222.738475,10.040783,0,35.084559,31.200976,97.718791,56.696911,2.037239,0,11.744985,2.864528,0.014797,0.895286,0,7.017372,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2006,858.656236,21727.068767,858.656236,999.432594,358.459358,358.459358,283.339087,304,174.167226,174.167226,137.667999,146,146.318831,146.318831,115.655633,155,98.439151,98.439151,77.809823,92,81.27167,81.27167,117.640479,770.062288,230.166155,180.829002,9049.48195,775.742419,13095.659981,0,0,3.58341,125.03303,0,0,24189.145977,0,980.946188,0,0.422819,0.385522,0.267064,0.484731,2.61221,1.9625,0.9625,3.6295,3.032646,26.15184,24.683873,16.700067,11.151329,7.384695,4.846685,3.151935,2.031523,1.298305,0.823177,0.518136,0.323966,0.201336,0.124438,0.076526,15014.630998,12677.586817,2337.044181,0,2337.044237,9.661541,15.565112,240.170406,894.778113,461.933987,540.294941,193.155187,6.711547,1134.948519,740.161675,870.860575,37.263334,236.538474,344.966876,147.937501,114.583615,26.030446,0.803662,1252.265798,53.583317,3.631712,512.202344,282.367367,333.38534,116.588774,4.090261,213.917864,9.153351,0,37.609039,31.629173,92.32602,50.535972,1.817659,0,1.471241,0.494397,12.081753,2.44349,0,14.277678,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2007,906.092181,22633.160947,906.092181,944.459154,375.449814,375.449814,289.759834,296,187.198474,187.198474,144.473633,162,158.802957,158.802957,122.558906,130,104.708937,104.708937,80.810918,79,79.931999,79.931999,80.208845,774.43802,156.407248,175.369838,9224.851787,774.247761,13869.907741,0,0,3.524342,128.557371,0,0,25216.173201,0,1027.027223,0,0.410412,0.391118,0.282204,0.525706,2.604768,1.9625,0.9645,3.6165,2.965982,26.095474,24.750277,16.784962,11.202524,7.400276,4.838739,3.132551,2.009019,1.277273,0.805583,0.5044,0.313741,0.193987,0.119296,0.073006,15862.764042,13408.30916,2454.454882,0,2454.454975,9.733653,15.473059,250.729215,963.036188,488.215487,555.488094,190.372478,6.613419,1213.765403,752.473992,911.883555,37.152182,246.897255,363.091289,154.767282,119.401882,26.894411,0.831435,1330.552864,54.20971,3.832141,558.032342,300.284484,346.748624,117.527016,4.128258,212.018555,8.638112,0,41.912433,33.163676,89.337558,45.951047,1.653842,0,0.133432,2.045044,0.442906,0.040888,0,0.000958,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2008,951.454941,23584.615889,951.454941,822.847336,390.181421,390.181421,350.240653,303,199.958,199.958,179.489378,164,171.503186,171.503186,153.94733,138,110.997637,110.997637,99.635407,70,78.814697,78.814697,70.871639,782.806059,125.175881,154.636055,9379.487843,776.06396,14645.971701,0,0,3.475078,132.032449,0,0,26278.796195,0,1062.622995,0,0.398006,0.396714,0.297343,0.566681,2.600811,1.9635,0.9665,3.6085,2.930284,26.030898,24.79774,16.854416,11.246389,7.415749,4.835348,3.119941,1.993755,1.262925,0.793648,0.495181,0.306972,0.189198,0.116002,0.070791,16767.275903,14205.128046,2562.147857,0,2562.147913,9.749868,15.280645,258.569991,1028.265219,512.228299,568.869538,187.69373,6.52108,1286.83521,763.084348,943.595891,36.828315,254.569348,377.713601,160.023711,122.973456,27.465514,0.850261,1403.120681,54.763455,4.000622,602.84121,316.692662,357.800975,117.647611,4.137602,215.431341,8.408232,0,47.710418,35.511931,88.095111,42.580605,1.533276,0,6.679364,1.376886,1.71217,9.847685,0,0.828848,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2009,991.547006,24576.162895,991.547006,957.599427,401.504706,401.504706,344.526188,309,211.756288,211.756288,181.705433,174,183.755314,183.755314,157.678147,154,116.911955,116.911955,100.320693,108,77.618743,77.618743,89.389646,794.823396,134.598203,118.537013,9498.024856,781.404256,15427.375957,0,0,3.422346,135.454796,0,0,27363.981435,0,1085.18524,0,0.3856,0.402309,0.312483,0.607657,2.600175,1.9655,0.9685,3.6055,2.919629,25.958177,24.826665,16.909107,11.283592,7.431568,4.836696,3.114051,1.985524,1.254978,0.78707,0.490201,0.30342,0.186774,0.114405,0.069768,17730.501784,15078.138039,2652.363745,0,2652.363809,9.692901,14.959327,263.162091,1087.345512,532.407598,578.593331,184.44466,6.410552,1350.507603,769.448543,963.75295,36.335625,259.036599,387.843061,163.315672,125.012079,27.687226,0.858313,1465.916086,55.26829,4.125725,644.702377,330.659305,365.605923,116.712961,4.109794,222.694773,8.396087,0,54.799915,38.432562,87.975293,40.044466,1.442537,0,3.79616,0.331477,0.086475,0.573382,0,1.701102,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2010,1023.520197,25599.683092,1023.520197,916.004782,408.544544,408.544544,362.580187,310,221.970386,221.970386,196.997036,159,194.885716,194.885716,172.959597,166,122.027494,122.027494,108.298477,98,76.092056,76.092056,90.082238,809.877115,130.568637,177.311176,9675.336032,790.19131,16217.567267,0,0,3.355032,138.809828,0,0,28458.027502,0,1094.046067,0,0.373193,0.407905,0.327623,0.648632,2.602739,1.9685,0.9715,3.6065,2.928496,25.877374,24.837418,16.949612,11.314662,7.448057,4.842871,3.114791,1.984126,1.253187,0.785608,0.489243,0.302908,0.186577,0.114399,0.069861,18643.881642,15924.347059,2719.534583,0,2719.534552,9.5563,14.58674,264.455997,1137.81351,547.586432,583.279233,180.135043,6.264367,1402.269508,769.678643,971.792539,35.733781,260.257729,393.141501,164.534682,125.45059,27.552748,0.855288,1515.133382,55.712966,4.199,681.638225,341.315848,369.379402,114.561912,4.038994,232.608632,8.553251,0,63.033293,41.735718,88.449123,38.020364,1.370134,0,8.022892,7.851607,0.283876,1.011926,0,2.427641,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2011,1045.369283,26645.052375,1045.369283,956.131572,410.860638,410.860638,343.435758,325,230.145315,230.145315,192.376985,180,204.316008,204.316008,170.786433,132,125.976206,125.976206,105.302698,101,74.071116,74.071116,73.244033,827.150843,93.039718,156.75725,9832.093282,802.079798,17019.647065,0,0,3.265925,142.075753,0,0,29547.471185,0,1089.443682,0,0.360787,0.413501,0.342763,0.689608,2.608419,1.9735,0.9745,3.6115,2.951917,25.788546,24.830325,16.976415,11.340007,7.465427,4.85389,3.122038,1.98937,1.257345,0.78907,0.492149,0.30531,0.188515,0.115922,0.071026,19573.30215,16812.959092,2760.343057,0,2760.343028,9.342062,14.102593,262.512855,1178.0374,557.084117,582.132286,174.50364,6.072759,1440.550256,762.708685,967.911633,35.064904,258.293959,393.625212,163.725542,124.342339,27.082752,0.841829,1548.243906,56.088822,4.219653,712.143053,348.098886,368.701822,111.156815,3.923677,244.18749,8.846273,0,72.268628,45.259498,89.088002,36.264054,1.307307,0,1.007837,0.813949,9.563318,0.178254,0,0.00927,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2012,1039.452619,27684.504993,1039.452619,1103.424929,403.333893,403.333893,316.248314,367,229.164467,229.164467,179.684568,176,202.912176,202.912176,159.100524,163,132.973438,132.973438,104.262563,108,71.068644,71.068644,65.273024,845.804575,81.8503,115.680549,9947.773832,816.516261,17836.163326,0,0,3.133541,145.209294,0,0,30619.114078,0,1071.642893,0,0.348381,0.419097,0.357902,0.730583,2.617165,1.9795,0.9775,3.6205,2.992777,25.691749,24.80568,16.989912,11.359921,7.483791,4.869707,3.135649,2.001075,1.267278,0.797312,0.49881,0.310553,0.192541,0.118945,0.073251,20526.130953,17736.731161,2789.399791,0,2789.399587,9.109995,13.589506,257.397243,1211.613465,566.845791,583.444127,164.362169,5.736997,1469.010708,753.543292,955.357658,34.249578,253.208308,390.326522,162.127855,122.910605,25.97474,0.809628,1575.706031,56.489071,4.188647,738.567584,355.225067,369.482748,104.538946,3.70304,258.335898,9.261344,0,82.719542,49.49294,91.050821,33.848488,1.224105,0,7.740886,0.076077,0.094803,0.132401,0,0.486029,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2013,1009.413479,28693.918472,1009.413479,965.926449,387.365755,387.365755,335.151063,317,221.267846,221.267846,191.442204,191,193.91061,193.91061,167.772567,153,140.547894,140.547894,121.60284,113,66.321374,66.321374,71.341506,864.679683,75.096323,150.428487,10098.202319,832.785324,18668.94865,0,0,2.924225,148.133519,0,0,31660.022586,0,1040.908508,0,0.326714,0.397186,0.339445,0.835864,2.719839,2.0555,1.0115,3.7645,3.043097,24.724235,24.23893,16.909685,11.521026,7.735868,5.131491,3.368964,2.192466,1.41616,0.908882,0.580122,0.368541,0.233183,0.147026,0.092426,21413.686748,18595.716154,2817.970594,0,2817.970597,8.900722,13.15967,249.17172,1240.207353,579.084779,591.83385,152.353786,5.319107,1489.379073,749.506743,932.370018,33.086577,245.064971,382.60501,158.971115,120.421505,24.541003,0.766414,1607.971771,57.06134,4.107006,762.842912,365.107025,375.802867,96.684964,3.426997,277.628808,9.852083,0,94.759255,55.006572,95.609434,31.127806,1.12574,0,1.001266,0.001022,1.340694,0.623494,0,0.370754,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2014,974.673018,29668.59149,974.673018,884.833893,368.099618,368.099618,364.174757,351,213.023687,213.023687,210.752323,193,186.181031,186.181031,184.195876,155,145.852613,145.852613,144.29746,168,61.516068,61.516068,8.489877,882.573488,10.376517,213.711283,10311.913601,849.938197,19518.886847,0,0,2.712351,150.84587,0,0,32657.527919,0,997.505333,0,0.305047,0.375274,0.320988,0.941145,2.83495,2.1405,1.0485,3.9275,3.110156,23.726341,23.610899,16.784658,11.662146,7.987782,5.40571,3.621121,2.40469,1.585112,1.03829,0.676448,0.438678,0.28336,0.182413,0.117086,22194.768447,19356.677889,2838.090558,0,2838.090658,8.690464,12.787205,237.901535,1260.768145,590.042642,602.808721,141.626948,4.942567,1498.66968,749.378236,897.817207,31.634551,233.925457,370.058634,153.808193,116.417949,22.890697,0.716277,1637.220375,57.68739,3.975768,782.236282,374.440037,383.713805,89.676968,3.177515,303.053075,10.678062,0,108.473423,61.794486,102.677014,29.05929,1.048861,0,0.482477,1.539182,4.893621,3.696191,0,72.425269,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2015,934.703996,30603.295486,934.703996,858.169913,345.259506,345.259506,320.128625,325,203.434136,203.434136,188.626494,166,178.371749,178.371749,165.388358,150,150.334108,150.334108,139.391531,116,57.304497,57.304497,41.743559,898.508707,41.743559,97.35228,10409.265882,866.99204,20385.878887,0,0,2.526656,153.372526,0,0,33599.226096,0,941.698178,0,0.283381,0.353363,0.302531,1.046426,2.963949,2.2365,1.0905,4.1105,3.201175,22.698534,22.922069,16.612761,11.779173,8.235179,5.689043,3.890309,2.637366,1.774848,1.186949,0.789559,0.522825,0.344853,0.226705,0.148608,23036.587689,20194.029605,2842.558084,0,2842.558131,8.460189,12.339319,223.649997,1271.080984,597.603773,613.331188,132.277265,4.614877,1494.73098,750.223331,851.750758,29.964234,219.854003,352.66431,146.628049,110.895973,21.048552,0.659871,1655.691975,58.246549,3.795932,794.408619,381.072814,390.135502,83.328325,2.950784,335.115397,11.789219,0,124.008087,69.902923,112.299721,27.900389,1.004276,0,0.073754,2.82968,1.478386,4.165462,0,4.670324,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2016,888.41127,31491.706757,888.41127,893.981137,318.940022,318.940022,253.705566,271,192.112179,192.112179,152.818479,143,169.72977,169.72977,135.01406,139,154.052979,154.052979,122.543724,121,53.57632,53.57632,46.677789,911.483315,47.692524,155.737593,10565.003475,882.958536,21268.837423,0,0,2.362274,155.734799,0,0,34472.977945,0,873.751848,0,0.261714,0.331452,0.284074,1.151707,3.108726,2.3455,1.1365,4.3165,3.318978,21.641205,22.172353,16.39103,11.867194,8.473107,5.977757,4.174452,2.88999,1.986093,1.356408,0.921453,0.623145,0.419784,0.281855,0.18871,23752.23967,20926.703282,2825.536388,0,2825.536416,8.19638,11.895874,206.48135,1269.303492,600.381069,621.281388,123.771098,4.317991,1475.784842,749.370477,794.220725,28.108671,202.912887,330.40067,137.420291,103.852137,19.036778,0.597963,1657.154026,58.649184,3.568539,797.339205,383.54262,392.823642,77.150081,2.729939,374.161665,13.242146,0,141.563561,79.418136,124.605594,27.584235,0.990137,0,1.153005,0.644792,0.116533,0.019529,0,0.929047,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2017,835.083695,32326.790451,835.083695,836,289.462336,289.462336,255.890673,238,178.96636,178.96636,158.209952,176,159.871321,159.871321,141.329544,134,156.672752,156.672752,138.501943,138,50.110926,50.110926,60,920.527882,63,217.018163,10782.021639,896.849609,22165.687032,0,0,2.209478,157.944278,0,0,35266.909098,0,793.931153,0,0.240047,0.30954,0.265617,1.256988,3.271692,2.4695,1.1895,4.5495,3.465382,20.554681,21.361167,16.115752,11.920574,8.695973,6.267547,4.471007,3.161729,2.219408,1.548218,1.074285,0.742069,0.510618,0.350202,0.239509,24326.943181,21544.768813,2782.174368,0,2782.17442,7.888909,11.436597,186.459597,1253.703786,597.286174,625.059117,115.630757,4.034937,1440.163383,744.724811,725.27551,26.068658,183.164833,303.246516,126.17459,95.283145,16.875275,0.531152,1637.053747,58.840803,3.2946,789.287124,380.803985,390.303601,70.859372,2.505064,419.845163,15.090541,0,161.170245,90.307636,139.472395,27.896113,0.998774,0,1.281046,1.929388,0.386867,0.001821,0,1.834511,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2018,774.556051,33101.346502,774.556051,735,257.306222,257.306222,225.694314,206,164.061608,164.061608,143.905467,136,148.637844,148.637844,130.376623,151,157.814123,157.814123,138.425531,121,46.736255,46.736255,35,924.736751,35,175.950222,10957.97186,907.698372,23073.385404,0,0,2.060683,160.004961,0,0,35969.409997,0,702.5009,0,0.218381,0.287629,0.247159,1.362269,3.455905,2.6105,1.2505,4.8135,3.643607,19.439219,20.487498,15.782563,11.932985,8.897451,6.553368,4.776745,3.451202,2.475,1.763786,1.250258,0.88224,0.620155,0.434498,0.30357,24851.433176,22143.374642,2708.058534,0,2708.058584,7.528782,10.896991,163.64873,1222.498041,587.313985,623.315082,107.528727,3.753968,1386.146772,734.597778,644.962235,23.816407,160.673466,271.18057,112.880584,85.185783,14.581852,0.459981,1592.361537,58.800854,2.97513,768.812523,372.117381,381.802468,64.380393,2.273641,470.734812,17.382741,0,182.505028,102.31605,156.32685,28.566485,1.020399,0,1.770835,0.442466,3.102693,2.291909,0,3.23046,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2019,707.11813,33808.464632,707.11813,801,223.082366,223.082366,180.934551,200,147.558377,147.558377,119.679602,151,136.012709,136.012709,110.315301,118,157.128348,157.128348,127.441481,132,43.336329,43.336329,60,923.283315,60,170.564639,11128.5365,914.580418,23987.965822,0,0,1.910775,161.915736,0,0,36569.135893,0,599.725895,0,0.196714,0.265717,0.228702,1.46755,3.665249,2.7735,1.3205,5.1135,3.859796,18.295021,19.549956,15.386518,11.897392,9.070374,6.829237,5.087521,3.756242,2.7525,2.004192,1.451496,1.046438,0.751504,0.537923,0.383964,25278.683657,22679.928132,2598.755525,0,2598.755557,7.106418,10.280423,138.112744,1173.737052,569.423211,614.771504,99.243835,3.467179,1311.849796,717.482518,553.327184,21.292006,135.50162,234.1826,97.528309,73.557203,12.172499,0.384953,1519.970972,58.488417,2.611162,734.38257,356.711193,366.572673,57.65944,2.033934,525.4574,20.219578,0,205.171852,115.183696,174.641619,29.411892,1.04834,0,1.941901,7.562622,0.523311,0.161146,0,5.71505,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2020,556.467866,34364.932498,556.467866,574,166.368114,166.368114,133.852145,145,108.11547,108.11547,86.984743,75,106.893054,106.893054,86.001243,90,132.808007,132.808007,106.851224,114,42.28322,42.28322,47,914.718374,47,149.120565,11277.657064,916.522414,24904.488237,0,0,1.864341,163.780077,0,0,37055.006841,0,485.870949,0,0.175047,0.243806,0.210245,1.572832,3.904697,2.9615,1.4025,5.4565,4.150022,17.122233,18.54681,14.922129,11.806018,9.206589,7.088022,5.398009,4.073617,3.050694,2.269949,1.679848,1.237443,0.908002,0.664065,0.484297,25613.5697,23087.275434,2526.294266,0,2526.294355,6.817687,9.863109,109.915686,1125.288532,562.678462,614.196548,110.44602,3.769019,1235.204218,728.411586,457.036602,18.091186,107.712012,194.435913,82.004059,61.420807,11.117158,0.346653,1464.354468,57.964525,2.203719,697.658812,346.895838,353.453193,62.013107,2.129798,604.903285,23.944292,0,233.193768,133.778548,199.322537,37.315752,1.292681,0,0.903695,1.732793,0.183112,0.467959,0,0.507625,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2021,487.594321,34852.526819,487.594321,512,133.36423,133.36423,107.989619,101,87.52141,87.52141,70.869106,79,94.677782,94.677782,76.663868,76,123.457313,123.457313,99.967647,110,48.573587,48.573587,60,899.236381,60,250.809963,11528.467027,912.506812,25816.995048,0,0,2.141694,165.921771,0,0,37416.207707,0,361.200866,0,0.114336,0.139573,0.138753,1.035613,5.13284,4.0245,1.9185,7.2565,4.491199,11.880355,14.265209,12.673778,11.004263,9.384181,7.876375,6.520887,5.335925,4.323058,3.472894,2.76982,2.195464,1.73101,1.358615,1.062166,25721.818909,23324.059792,2397.759117,0,2397.759084,6.408344,9.321888,79.121427,1047.802702,542.163236,603.831655,120.655716,4.184382,1126.924128,728.671753,339.997582,14.179806,77.367642,146.056714,61.59765,46.100461,8.604097,0.271018,1364.354136,56.901218,1.753807,639.074894,325.897685,330.921144,64.463608,2.242998,693.407367,28.918975,0,262.671073,154.667892,226.810042,47.588007,1.670354,0,0.462492,0.899106,0.005765,0.974722,0,2.498933,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
0,2022,519.072799,35371.599619,519.072799,515,135.320867,135.320867,113.494921,116,98.772529,98.772529,82.841476,79,108.172199,108.172199,90.72507,91,127.382611,127.382611,106.837029,104,49.424593,49.424593,50,877.088218,50,218.153839,11746.620866,902.377927,26719.372975,0,0,2.179217,168.100988,0,0,37642.188164,0,225.980457,0,0.130036,0.175107,0.170461,1.063603,4.687086,3.6305,1.7275,6.5995,4.931077,13.418992,15.69991,13.530992,11.399103,9.440363,7.703127,6.206689,4.94782,3.908861,3.064614,2.387254,1.849459,1.42617,1.095417,0.838539,25727.46631,23624.978752,2102.487557,0,2102.487593,5.585455,8.172152,45.793025,908.607017,477.900708,552.339552,113.864601,3.982653,954.400042,670.186807,210.35442,10.005026,44.531567,92.416841,38.738787,29.063694,5.430943,0.172588,1146.001511,54.506934,1.262457,534.377002,272.724588,279.877609,55.807748,1.952107,746.131661,35.488042,0,281.812547,166.437094,243.398093,52.625878,1.85805,0,0.05489,0.180954,0.000832,0.076012,0,0.006673,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
