year,pldhiv,pldhiv_lower,pldhiv_upper,ecdc_diagnosed,undiagnosed,undiagnosed_lower,undiagnosed_upper,percent,percent_lower,percent_upper,pldhiv_exclude,pldhiv_lower_exclude,pldhiv_upper_exclude,ecdc_diagnosed_exclude,undiagnosed_exclude,undiagnosed_lower_exclude,undiagnosed_upper_exclude,percent_exclude,percent_lower_exclude,percent_upper_exclude,undiag_adjusted,undiag_adjusted_lower,undiag_adjusted_upper,percent_adjusted,percent_adjusted_lower,percent_adjusted_upper,undiag_adjusted_exclude,undiag_adjusted_lower_exclude,undiag_adjusted_upper_exclude,percent_adjusted_exclude,percent_adjusted_lower_exclude,percent_adjusted_upper_exclude,final_undiagnosed,final_undiagnosed_lower,final_undiagnosed_upper,plhiv,plhiv_lower,plhiv_upper,undiag_percent,undiag_percent_lower,undiag_percent_upper,adjusted,method
2010,17347.18032147738,15902.442716272431,19389.440816387763,15924.347059,2719.534583,2719.534583,2719.534583,14.58674,14.58674,14.58674,16663.977161030605,15249.436568480205,18665.033724270026,15924.347059,2719.534583,2624.594568,2849.855229,14.58674,14.122914,15.139095,2962.523777396077,2962.523777396077,2962.523777396077,14.586740225134069,13.253974902143346,15.703838002523696,2845.847431724509,2746.4977858165,2982.2210149244174,14.093218047864369,12.276682020878768,15.991369668375361,2845.847431724509,2746.4977858165,2982.2210149244174,20193.027753201888,18648.94050208893,22371.66183131218,14.093218047864369,12.276682020878768,15.991369668375361,yes,exclude
2011,18216.821159781935,16652.814158657555,20444.071114197697,16812.959092,2760.343057,2760.343057,2760.343057,14.102593,14.102593,14.102593,17331.66831449727,15806.721044126098,19507.06835306889,16812.959092,2760.343057,2649.986141,2911.173624,14.102593,13.652612,14.704919,2990.828415977136,2990.828415977136,2990.828415977136,14.102592582422407,12.762283926697181,15.22542677415192,2845.5044728511516,2731.742852790294,3000.9884269027275,13.509925363809044,11.651678034774894,15.481336123030552,2845.5044728511516,2731.742852790294,3000.9884269027275,21062.32563263309,19384.557011447847,23445.059541100425,13.509925363809044,11.651678034774894,15.481336123030552,yes,exclude
2012,19183.004784236953,17501.544359875028,21596.75717072222,17736.731161,2789.399791,2789.399791,2789.399791,13.589506,13.589506,13.589506,18180.356415883558,16545.80699718969,20532.062421492723,17736.731161,2789.399791,2665.428193,2953.002731,13.589506,13.121846,14.232267,3016.850684051621,3016.850684051621,3016.850684051621,13.589505969356637,12.256840613744073,14.703151379983765,2859.1673362157417,2732.095001599628,3026.862258853263,12.971350194488098,11.095424088296713,14.959554259015224,2859.1673362157417,2732.095001599628,3026.862258853263,22042.172120452695,20233.639361474656,24623.619429575483,12.971350194488098,11.095424088296713,14.959554259015224,yes,exclude
2013,20044.421603433744,18238.36938983817,22657.37094170837,18595.716154,2817.970594,2817.970594,2817.970594,13.15967,13.15967,13.15967,18852.388813177524,17103.797721799958,21389.94061689428,18595.716154,2817.970594,2697.843489,2989.897055,13.15967,12.721459,13.803519,3037.505530006952,3037.505530006952,3037.505530006952,13.159670388207173,11.821444377639292,14.276759670051037,2856.8664343030077,2735.0812407828184,3031.1659591615003,12.474697622227458,10.647088432234547,14.452395137765427,2856.8664343030077,2735.0812407828184,3031.1659591615003,22901.28803773675,20973.45063062099,25688.53690086987,12.474697622227458,10.647088432234547,14.452395137765427,yes,exclude
2014,20917.659195736887,18978.122932487207,23732.65296412398,19356.677889,2838.090558,2838.090558,2838.090558,12.787205,12.787205,12.787205,19389.327241939973,17522.95135419247,22110.30993019004,19356.677889,2838.090558,2729.313846,3010.012489,12.787205,12.314077,13.401851,3066.962802156217,3066.962802156217,3066.962802156217,12.78720507842746,11.444055127145255,13.912228961471193,2842.877630494315,2733.9174423171476,3015.089546161908,11.964702865449695,10.221114702542897,13.88671674386142,2842.877630494315,2733.9174423171476,3015.089546161908,23760.536826231204,21712.040374804354,26747.742510285887,11.964702865449695,10.221114702542897,13.88671674386142,yes,exclude
2015,21884.295218778447,19817.792574143397,24899.512618635483,20194.029605,2842.558084,2842.558084,2842.558084,12.339319,12.339319,12.339319,20008.182938344595,18031.883397988157,22908.281274223707,20194.029605,2842.558084,2714.753167,3007.197445,12.339319,11.827071,12.899456,3080.483761961941,3080.483761961941,3080.483761961941,12.339319183792677,11.009593139540524,13.452906746106141,2816.397879473263,2689.7691575304766,2979.5220561816373,11.402100614223675,9.647999612985599,13.237871306107275,2816.397879473263,2689.7691575304766,2979.5220561816373,24700.693098251708,22507.561731673875,27879.03467481712,11.402100614223675,9.647999612985599,13.237871306107275,yes,exclude
2016,22804.418363831133,20597.55387285695,26045.011425004024,20926.703282,2825.536388,2825.536388,2825.536388,11.895874,11.895874,11.895874,20591.685622408535,18495.09988977503,23691.641802717568,20926.703282,2825.536388,2677.30023,2976.105649,11.895874,11.375717,12.384376,3079.0666368172524,3079.0666368172524,3079.0666368172524,11.895873514482771,10.572237274880806,13.004671150425178,2780.302096910658,2634.439066204086,2928.4608797408823,10.867041135653068,9.092590071686544,12.605293430582632,2780.302096910658,2634.439066204086,2928.4608797408823,25584.72046074179,23231.992939061038,28973.472304744908,10.867041135653068,9.092590071686544,12.605293430582632,yes,exclude
2017,23642.09828363237,21288.707582285824,27112.713979288066,21544.768813,2782.174368,2782.174368,2782.174368,11.436597,11.436597,11.436597,21061.241222436565,18842.03354485595,24360.90670875303,21544.768813,2782.174368,2629.132976,2913.593463,11.436597,10.84011,11.887877,3053.012098731346,3053.012098731346,3053.012098731346,11.43659664635939,10.120797659022559,12.542302428666247,2719.7342424937724,2570.1275466918387,2848.203908845411,10.316939233258363,8.578267048720095,11.937732472890662,2719.7342424937724,2570.1275466918387,2848.203908845411,26361.83252612614,23858.835128977662,29960.917888133477,10.316939233258363,8.578267048720095,11.937732472890662,yes,exclude
2018,24413.027859532238,21917.706481557376,28101.36081644422,22143.374642,2708.058534,2708.058534,2708.058534,10.896991,10.896991,10.896991,21481.66827108235,19145.37244987539,24968.001692590355,22143.374642,2708.058534,2538.39676,2847.040415,10.896991,10.218486,11.400196,2985.6293137175935,2985.6293137175935,2985.6293137175935,10.896991392091131,9.604111884800385,11.988873050027584,2627.1341214505737,2462.5423188786895,2761.9628325933754,9.715674496692074,7.978863024868932,11.328690101570968,2627.1341214505737,2462.5423188786895,2761.9628325933754,27040.16198098281,24380.248800436064,30863.323649037593,9.715674496692074,7.978863024868932,11.328690101570968,yes,exclude
2019,25295.99308594567,22651.10188851255,29206.859720839577,22679.928132,2598.755525,2598.755525,2598.755525,10.280423,10.280423,10.280423,21973.97917057655,19516.508360080552,25647.720747928674,22679.928132,2598.755525,2405.968265,2755.481822,10.280423,9.545411,10.885501,2898.514554801902,2898.514554801902,2898.514554801902,10.280422668608262,9.028128841970924,11.344649972467018,2517.865111538825,2331.078662704565,2669.713052401586,9.052556080718578,7.312827132600003,10.686469289293164,2517.865111538825,2331.078662704565,2669.713052401586,27813.858197484493,24982.180551217112,31876.57277324116,9.052556080718578,7.312827132600003,10.686469289293164,yes,exclude
