year,notifications,annunique,cumunique,propunique,unique,duplicates,totalnotifications,cumpropunique,cum_unique,cumduplicates,propunique_replace,unique_replace,duplicates_replace,cumpropunique_replace,cum_unique_replace,cumduplicates_replace
2007,1055,0.9788738323043406,0.896479419998375,0.9788738323043406,1032.7118930810793,22.288106918920676,28561,0.896479419998375,25604.34871457359,2956.651285426411,0.9788738323043406,1032.7118930810793,22.288106918920676,0.896479419998375,25604.34871457359,2956.651285426411
2008,1019,0.8813180556854364,0.8959571268869861,0.8813180556854364,898.0630987434597,120.9369012565403,29580,0.8959571268869861,26502.41181331705,3077.5881866829513,0.8813180556854364,898.0630987434597,120.9369012565403,0.8959571268869861,26502.41181331705,3077.5881866829513
2009,1075,1.0046243405337534,0.8997678349173327,1.0046243405337534,1079.9711660737848,-4.971166073784843,30655,0.8997678349173327,27582.382979390833,3072.6170206091665,1.0046243405337534,1079.9711660737848,-4.971166073784843,0.8997678349173327,27582.382979390833,3072.6170206091665
2010,1069,1.0424097211421344,0.9045744222447287,1.0424097211421344,1114.3359919009417,-45.335991900941735,31724,0.9045744222447287,28696.718971291775,3027.2810287082248,1.0424097211421344,1114.3359919009417,-45.335991900941735,0.9045744222447287,28696.718971291775,3027.2810287082248
2011,1151,1.019248869055297,0.9085893359566364,1.019248869055297,1173.1554482826468,-22.15544828264683,32875,0.9085893359566364,29869.874419574422,3005.125580425578,1.019248869055297,1173.1554482826468,-22.15544828264683,0.9085893359566364,29869.874419574422,3005.125580425578
2012,1261,0.9792896635376431,0.9112010395270503,0.9792896635376431,1234.884265720968,26.11573427903204,34136,0.9112010395270503,31104.75868529539,3031.24131470461,0.9792896635376431,1234.884265720968,26.11573427903204,0.9112010395270503,31104.75868529539,3031.24131470461
2013,1247,0.9416719257974923,0.9122749223289394,0.9416719257974923,1174.2648914694728,72.73510853052721,35383,0.9122749223289394,32279.023576764863,3103.976423235137,0.9416719257974923,1174.2648914694728,72.73510853052721,0.9122749223289394,32279.023576764863,3103.976423235137
2014,1338,0.9338503104746181,0.9130610629389151,0.9338503104746181,1249.491715415039,88.50828458496107,36721,0.9130610629389151,33528.5152921799,3192.4847078200983,0.9338503104746181,1249.491715415039,88.50828458496107,0.9130610629389151,33528.5152921799,3192.4847078200983
2015,1251,0.9843927185502136,0.9154111077395507,0.9843927185502136,1231.4752909063172,19.52470909368276,37972,0.9154111077395507,34759.99058308622,3212.009416913781,0.9843927185502136,1231.4752909063172,19.52470909368276,0.9154111077395507,34759.99058308622,3212.009416913781
2016,1266,0.9997904961121761,0.9181335784485507,0.9997904961121761,1265.734768078015,0.26523192198510515,39238,0.9181335784485507,36025.725351164234,3212.274648835766,0.9997904961121761,1265.734768078015,0.26523192198510515,0.9181335784485507,36025.725351164234,3212.274648835766
2017,1251,1,0.9206630282586439,1.1011298012218511,1377.5133813285356,-126.51338132853562,40489,0.9237876641184709,37403.23873249277,3085.7612675072305,1,1251,0,0.9206630282586439,37276.725351164234,3212.274648835766
2018,1131,1,0.9228189656694914,0.9362495795273311,1058.8982744454115,72.10172555458848,41620,0.9241263096333057,38462.13700693818,3157.862993061819,1,1131,0,0.9228189656694914,38407.725351164234,3212.274648835766
2019,1242,1,0.9250554185797264,1.0281125087413534,1276.9157358567609,-34.915735856760875,42862,0.9271394881898871,39739.05274279494,3122.947257205058,1,1242,0,0.9250554185797264,39649.725351164234,3212.274648835766
2020,955,1,0.9266888502445223,1.3452000951830463,1284.6660908998092,-329.6660908998092,43817,0.9362512000751935,41023.71883369475,2793.281166305249,1,955,0,0.9266888502445223,40604.725351164234,3212.274648835766
2021,743,1,0.9279112511482099,1.0025858452110017,744.9212829917742,-1.9212829917742056,44560,0.937357273713791,41768.640116686525,2791.3598833134747,1,743,0,0.9279112511482099,41347.725351164234,3212.274648835766
2022,898,1,0.9293353282406669,0.9588106565049925,861.0119695414833,36.98803045851673,45458,0.9377810745353515,42629.65208622801,2828.3479137719914,1,898,0,0.9293353282406669,42245.725351164234,3212.274648835766
