run,year,N_HIV_Obs_M_LB,N_HIV_Obs_M_UB,N_CD4_1_Obs_M_LB,N_CD4_1_Obs_M_UB,N_CD4_2_Obs_M_LB,N_CD4_2_Obs_M_UB,N_CD4_3_Obs_M_LB,N_CD4_3_Obs_M_UB,N_CD4_4_Obs_M_LB,N_CD4_4_Obs_M_UB,N_AIDS_M_LB,N_AIDS_M_UB,N_HIVAIDS_Obs_M_LB,N_HIVAIDS_Obs_M_UB,N_Inf_M_LB,N_Inf_M_UB,N_Alive_LB,N_Alive_UB,N_Alive_Diag_M_LB,N_Alive_Diag_M_UB,N_Und_LB,N_Und_UB,N_Und_Alive_p_LB,N_Und_Alive_p_UB,delta1_LB,delta1_UB,delta2_LB,delta2_UB,delta3_LB,delta3_UB,delta4_LB,delta4_UB,t_diag_LB,t_diag_UB,t_diag_p50_LB,t_diag_p50_UB,t_diag_p25_LB,t_diag_p25_UB,t_diag_p75_LB,t_diag_p75_UB,D_Avg_Time_LB,D_Avg_Time_UB,N_Und_CD4_3_M_LB,N_Und_CD4_3_M_UB,N_Und_CD4_4_M_LB,N_Und_CD4_4_M_UB,Version,Timestamp
62,1998,735.821031,774.912059,209.451946,234.357501,99.772292,113.361776,84.465954,101.134385,71.056036,85.531895,809.251038,836.226809,107.206886,118.879573,562.327929,620.66846,10068.553894,10645.067313,8018.693258,8588.299025,1955.877648,2154.800723,19.05158,20.838464,0.377883,0.457557,0.311624,0.376442,0.174461,0.202497,0.353793,0.411712,2.766304,3.003361,2.0465,2.2525,0.9875,1.0825,3.8585,4.2095,4.395358,4.872397,566.678316,630.376785,245.639667,271.569044,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,1999,697.496985,735.190942,175.315237,198.317469,81.437876,94.711023,67.632799,81.119253,54.918105,67.3184,802.540809,832.369979,98.997151,109.448291,588.940584,641.75636,10411.348571,11024.003628,8509.483709,9061.398975,1844.874662,2050.077952,17.429553,19.089355,0.388998,0.472943,0.314965,0.386737,0.176116,0.208263,0.331908,0.405673,2.699557,2.951477,1.9915,2.2075,0.9635,1.0625,3.7595,4.1325,4.191709,4.633273,524.650918,579.544482,227.880777,251.797024,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2000,676.449777,715.438098,230.281155,255.86292,102.805269,119.703704,84.23491,99.09723,63.94247,76.872917,793.175662,824.3669,92.615202,102.401788,629.491615,676.23321,10788.018712,11426.629074,8956.463982,9503.551174,1792.479806,1996.633906,16.368195,17.929407,0.400333,0.492202,0.314422,0.400174,0.179682,0.216809,0.314859,0.399634,2.636793,2.910988,1.9405,2.1695,0.9405,1.0445,3.6665,4.0785,3.946009,4.322334,494.465849,549.802709,215.911338,240.168821,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2001,675.085078,713.755275,212.398123,243.747444,93.703684,112.43015,73.885685,88.897407,50.89025,66.975213,782.972843,814.571716,88.627689,98.984063,680.570005,721.694355,11236.042862,11889.817874,9411.341658,9959.638686,1789.064256,1995.765048,15.706687,17.179041,0.412944,0.511461,0.313879,0.410585,0.182924,0.225872,0.297811,0.393595,2.577686,2.869243,1.8925,2.1345,0.9195,1.0295,3.5785,4.0175,3.688456,4.046136,481.900208,535.235882,209.589117,235.187632,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2002,689.653143,727.837795,211.233555,239.368002,93.177472,108.112381,72.068044,88.738313,50.914466,63.012281,772.808654,804.785648,86.470425,97.134091,736.333316,779.106833,11766.650649,12433.421178,9900.205255,10465.900485,1828.431415,2043.862243,15.33022,16.706418,0.425554,0.53072,0.313336,0.420997,0.184455,0.233968,0.279401,0.386067,2.521944,2.830177,1.8475,2.1015,0.8995,1.0145,3.4955,3.9595,3.481485,3.803862,480.048133,528.955932,204.598371,229.44881,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2003,717.145103,753.678009,224.742046,256.77125,101.461485,116.77882,81.516385,95.356239,57.610217,69.401112,764.174539,796.777877,84.212619,93.960253,791.24868,838.027793,12375.822653,13053.652208,10427.458847,11024.424576,1904.937551,2114.826565,15.157374,16.468129,0.418618,0.512176,0.322531,0.420597,0.201221,0.245848,0.321993,0.413277,2.512975,2.792092,1.8535,2.0795,0.9055,1.0075,3.4835,3.9005,3.303644,3.594763,483.657744,529.079717,198.285791,220.136578,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2004,754.970534,790.099796,247.365267,274.007041,113.662237,130.53558,91.372831,106.61668,65.969756,75.461925,758.050835,791.216488,81.231321,89.999515,851.928081,899.59087,13134.644262,13812.297105,11073.539044,11699.607745,2009.277986,2203.909103,15.019395,16.251878,0.408713,0.493632,0.332338,0.420197,0.217986,0.255335,0.364585,0.443461,2.508759,2.75957,1.8615,2.0625,0.9115,1.0025,3.4775,3.8505,3.122781,3.405775,492.830689,535.847735,190.860719,211.004373,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2005,797.795073,834.924129,261.488375,286.092072,124.232343,136.982589,101.491145,116.071616,68.91098,79.393221,755.268144,788.119036,78.511792,86.68125,903.635237,960.779816,13908.999002,14576.012965,11713.990879,12366.029456,2132.092084,2304.638171,15.047686,16.147349,0.400018,0.475089,0.343643,0.419798,0.234814,0.269834,0.407177,0.477496,2.508993,2.732001,1.8705,2.0565,0.9185,1.0045,3.4775,3.8085,2.986965,3.265137,506.300626,546.236967,185.767942,205.279741,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2006,846.021281,882.919572,268.573696,296.49841,129.624383,144.536399,109.114194,122.846334,73.241334,84.542248,755.925362,788.120737,76.762983,84.916834,951.366655,1016.718223,14723.467415,15371.689922,12384.292402,13058.813024,2264.205041,2432.07184,15.046341,16.05061,0.387934,0.456545,0.350117,0.419398,0.251518,0.28466,0.451816,0.52112,2.513482,2.723223,1.8815,2.0555,0.9255,1.0055,3.4835,3.7895,2.892475,3.152711,522.500888,560.774993,182.653626,201.566709,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2007,890.259843,929.387221,279.947374,302.353524,136.031763,151.330509,116.246721,133.429272,75.334439,85.95375,760.497207,791.844262,75.68755,83.502667,992.385528,1064.312579,15567.23055,16216.157802,13109.280212,13802.952946,2382.10804,2560.930686,14.936719,15.947379,0.37585,0.438594,0.359313,0.418998,0.267902,0.29965,0.489596,0.565626,2.520851,2.710102,1.8945,2.0475,0.9335,1.0035,3.4945,3.7675,2.839683,3.071379,535.487633,575.379922,180.636089,199.233831,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2008,932.623835,972.642319,334.957433,365.391971,172.107971,186.995824,146.594793,165.129783,93.393742,106.199234,769.08616,800.298248,74.911173,82.572962,1023.956582,1100.471102,16469.265347,17140.070993,13901.627267,14611.744364,2479.620428,2671.362155,14.782953,15.810329,0.363766,0.429784,0.368508,0.42595,0.282814,0.316349,0.520144,0.6111,2.511569,2.715925,1.8955,2.0535,0.9355,1.0075,3.4805,3.7735,2.819372,3.032343,546.73844,593.241486,178.729498,196.912723,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2009,969.041807,1013.96455,328.663241,360.276128,170.869415,190.992307,148.984647,168.444947,93.042283,107.810649,781.504321,812.213269,73.835892,81.493563,1046.362616,1122.53545,17436.823492,18123.124097,14770.606109,15486.882202,2558.684272,2771.074962,14.488753,15.489486,0.351683,0.419691,0.377703,0.436302,0.296474,0.337195,0.549445,0.656573,2.505589,2.723366,1.8885,2.0615,0.9325,1.0125,3.4705,3.7805,2.824086,3.024893,551.877172,605.346756,174.516158,193.831357,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2010,999.26162,1045.648609,347.635367,374.10224,186.429163,206.688959,160.349018,185.760149,100.291497,115.25125,797.204483,826.488564,71.743614,80.000413,1057.488623,1129.800384,18363.549848,19055.845555,15617.024082,16334.092145,2624.594568,2853.416128,14.105391,15.139095,0.339599,0.411068,0.381212,0.439795,0.307576,0.355968,0.578745,0.703173,2.493752,2.730093,1.8835,2.0665,0.9335,1.0165,3.4505,3.7855,2.847819,3.019577,550.977182,614.391486,169.05037,189.737968,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2011,1021.034641,1067.633871,324.127143,364.290686,179.943,202.024811,161.751795,182.991245,96.281457,112.177839,815.112766,846.085209,69.306631,78.145486,1057.002892,1121.573359,19279.213839,20003.282775,16506.990539,17223.278049,2648.310005,2923.51088,13.619373,14.709136,0.322829,0.403351,0.384373,0.444454,0.318679,0.374741,0.608045,0.752772,2.495998,2.744436,1.8855,2.0775,0.9345,1.0225,3.4515,3.8035,2.877882,3.03517,546.640797,619.856627,162.986189,184.517626,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2012,1016.990645,1060.856657,300.652601,335.576714,168.999072,188.400623,151.630693,170.720143,97.948341,113.133495,834.628051,866.296896,66.314605,75.322535,1042.506617,1100.824722,20234.063665,20971.961532,17432.436749,18147.851359,2665.398019,2976.745264,13.119988,14.236491,0.310822,0.39454,0.385759,0.455031,0.329781,0.393514,0.638699,0.80237,2.490032,2.768795,1.8815,2.0935,0.9335,1.0285,3.4405,3.8345,2.912131,3.086379,547.046359,625.604898,153.095132,175.113093,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2013,984.99548,1032.299568,322.189312,352.401064,180.576916,202.713103,159.19391,178.819941,111.769265,130.015762,853.049195,885.244091,61.700977,70.911391,1010.324586,1068.791486,21126.415954,21871.691388,18293.885888,19009.087156,2681.888765,3007.353912,12.67238,13.840873,0.294979,0.368651,0.36574,0.425949,0.315798,0.369404,0.766151,0.901509,2.585651,2.870223,1.9515,2.1685,0.9645,1.0615,3.5745,3.9785,2.955506,3.14831,557.067549,635.492325,141.741434,164.803865,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2014,950.251136,998.693422,355.337938,377.68789,200.653412,221.326569,175.423432,195.702575,134.474902,152.455564,869.515253,902.882992,57.399642,66.814323,965.804528,1026.294177,21907.556442,22655.052436,19054.919406,19773.57837,2691.781351,3022.676448,12.285031,13.481519,0.277821,0.341564,0.342194,0.401718,0.301044,0.347248,0.850172,1.020675,2.71567,2.981979,2.0495,2.2525,1.0075,1.0985,3.7595,4.1365,3.015699,3.227864,569.829646,645.763353,131.506147,155.347207,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2015,911.393279,958.23271,310.774733,330.076147,178.896582,198.183766,156.518394,175.471763,129.059294,146.744829,882.71766,919.17909,53.231245,63.35153,909.270091,971.894499,22717.003482,23496.949831,19879.229128,20615.131021,2690.910739,3013.978913,11.818531,13.026205,0.260549,0.313373,0.320131,0.378977,0.285918,0.327447,0.921103,1.147944,2.844247,3.09664,2.1465,2.3395,1.0495,1.1355,3.9425,4.3015,3.100644,3.326182,581.3353,653.686886,120.42694,147.786721,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2016,868.699909,914.531882,241.565582,267.075813,142.859394,162.085935,126.278778,144.834033,114.015757,130.302031,894.503175,932.836398,48.158955,60.264142,840.683274,905.266667,23405.785723,24210.109558,20601.801978,21352.084191,2671.574843,2981.606076,11.324993,12.547141,0.244878,0.285182,0.298068,0.358736,0.268554,0.309318,0.98782,1.283537,2.990538,3.241744,2.2565,2.4485,1.0975,1.1835,4.1495,4.5055,3.211708,3.448792,590.889541,657.796832,109.950358,140.501592,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2017,819.086556,859.606801,243.882181,270.1304,145.61779,168.307153,133.640908,151.518892,129.384475,146.791059,903.791185,942.006908,44.227867,57.227798,756.346686,829.957657,23960.180819,24779.3826,21208.128878,21974.026643,2629.132976,2915.021278,10.812439,11.90671,0.22638,0.26039,0.276005,0.340072,0.247554,0.291851,1.054537,1.445084,3.148024,3.393148,2.3735,2.5635,1.1475,1.2335,4.3725,4.7215,3.348567,3.600889,596.132906,662.514447,101.182267,133.148153,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2018,755.314316,803.556339,213.712637,245.284469,131.616165,155.248782,115.946776,140.871552,127.789082,145.667355,909.171991,945.724414,40.683056,54.117912,652.996605,748.174837,24471.951753,25295.13766,21793.597796,22575.717576,2538.39676,2847.040415,10.218486,11.421896,0.202601,0.242799,0.253942,0.319523,0.223148,0.271755,1.121253,1.60099,3.301764,3.603636,2.4895,2.7265,1.1965,1.3025,4.5925,5.0245,3.508697,3.796983,595.153095,662.008186,92.953344,125.486044,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2019,683.734871,740.818827,167.799777,202.824469,106.660123,132.980818,97.207632,122.078237,116.404431,138.163749,907.57206,941.435561,37.304546,50.848806,533.785184,656.006887,24895.069464,25705.74832,22315.913352,23114.232899,2406.943263,2752.267057,9.596381,10.873801,0.177599,0.224687,0.22929,0.30118,0.199073,0.250065,1.18797,1.746069,3.463885,3.852046,2.6165,2.9205,1.2485,1.3865,4.8285,5.3795,3.702548,4.028485,582.927251,653.109412,84.953712,116.599228,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2020,524.715007,590.433484,117.454731,152.149741,76.972731,100.551931,73.769687,95.494356,91.86667,122.767508,898.018983,932.552633,37.99573,47.619337,404.078286,553.757584,25222.799558,26028.500687,22717.438528,23527.272841,2299.486519,2724.456023,9.011455,10.605687,0.15179,0.209418,0.200417,0.287916,0.175643,0.238828,1.254687,1.891148,3.666166,4.174333,2.7655,3.1755,1.3135,1.4995,5.1105,5.8405,3.993068,4.36589,569.103239,658.633655,95.997544,126.257975,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2021,460.318667,518.255426,87.316903,123.38494,57.168387,86.053076,64.193513,87.963001,83.379738,114.037769,881.90896,918.888948,40.779077,56.060781,262.204901,441.69825,25326.023327,26130.123831,22941.971727,23755.714228,2088.109781,2668.088975,8.221269,10.305942,0.07757,0.151852,0.089052,0.198476,0.09638,0.184412,0.662995,1.47127,4.667665,5.792706,3.6015,4.5915,1.7095,2.1945,6.5655,8.1995,4.297355,4.752265,534.343521,651.399779,100.488444,146.29584,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
62,2022,475.692334,560.646369,94.187009,143.347738,63.569211,93.959933,69.807547,110.814745,89.598219,126.668789,858.355019,897.942047,39.528066,61.682357,107.644559,320.100208,25236.778248,26180.944231,23218.885114,24033.244707,1719.165902,2456.980384,6.700874,9.456981,0.099925,0.162059,0.14091,0.211258,0.144621,0.204826,0.815972,1.300149,4.297478,5.165631,3.3185,4.0195,1.5815,1.9195,6.0485,7.2795,4.65818,5.269099,457.771882,619.228335,85.673314,149.78896,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1980,0.497949,0.527716,0,0,0,0,0,0,0,0,0.497949,0.527716,0.497949,0.527716,229.007812,242.597639,228.985857,242.574369,0.497949,0.527716,228.487908,242.046615,99.782394,99.782549,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,0.5,0.5,24.815494,26.292701,5.711125,6.051294,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1981,6.334284,6.707757,0,0,0,0,0,0,0,0,6.334284,6.707757,6.334284,6.707757,621.047711,656.755025,848.437331,897.716691,5.515286,5.918565,842.922045,891.798127,99.340827,99.349948,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,1.147563,1.14799,122.094031,129.213935,33.197369,35.138662,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1982,22.733781,24.049745,0,0,0,0,0,0,0,0,22.733781,24.049745,22.733781,24.049745,921.07318,971.892658,1768.508139,1868.548954,28.249067,29.96831,1740.259072,1838.580644,98.395644,98.402592,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,1.650879,1.651955,289.724106,306.231044,89.823503,94.970666,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1983,51.835117,54.774453,0,0,0,0,0,0,0,0,51.835117,54.774453,51.835117,54.774453,1138.349693,1198.059903,2900.871491,3060.492915,76.383344,81.041923,2824.488147,2979.450992,97.350803,97.366721,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,2.14792,2.150075,516.598743,545.278869,178.099781,188.081845,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1984,521.803523,607.360417,26.748439,52.63783,8.068781,19.424082,4.298845,11.693665,19.699433,30.317901,99.049125,104.653716,69.278843,75.870398,1282.142721,1345.306128,4158.976794,4381.624424,577.849989,667.237067,3551.310317,3731.356542,84.400565,86.476664,0.109323,0.178714,0.056142,0.156494,0.032473,0.101224,0.698313,1.039435,4.966165,5.807472,3.9205,4.6695,1.8535,2.2455,7.0985,8.3005,2.305318,2.343005,725.046038,781.841843,166.991545,194.066318,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1985,689.730572,767.050572,20.110033,34.573491,7.821003,14.406841,4.078921,8.683858,10.121813,17.856633,155.208174,163.523335,75.19081,88.216631,1361.061063,1423.680699,5432.328169,5716.780616,1185.642861,1349.485022,4175.641626,4422.52413,75.784244,78.610278,0.134256,0.194643,0.085522,0.172146,0.048585,0.107457,0.673008,0.976425,4.678389,5.250361,3.6555,4.1725,1.7255,1.9895,6.6645,7.4975,2.595439,2.637414,921.11071,1004.812971,203.453863,239.367214,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1986,880.206952,952.411833,14.696922,29.506499,6.674024,13.383957,4.200142,7.93536,7.895085,14.672059,221.743412,233.232096,92.986371,108.715392,1382.766888,1443.232983,6631.304902,6972.402162,1886.309361,2118.668553,4642.118744,4941.807027,68.858631,72.029375,0.157741,0.213313,0.114902,0.187799,0.064426,0.114156,0.647704,0.913414,4.391017,4.873493,3.4065,3.8385,1.6085,1.8275,6.2435,6.9415,2.877706,2.943524,1087.326753,1198.147032,251.138806,290.738286,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1987,1055.648931,1121.101254,15.700708,26.567673,6.489653,13.514239,4.077507,8.40543,7.228867,12.717463,295.788977,310.616842,112.825471,130.186727,1358.429566,1414.012348,7744.96807,8134.462088,2701.455056,2993.863575,4919.272906,5263.924155,62.363888,65.817802,0.178751,0.231982,0.142014,0.203451,0.07812,0.123754,0.6224,0.848724,4.139721,4.577438,3.1925,3.5825,1.5095,1.7025,5.8745,6.5125,3.146514,3.243467,1210.077852,1337.668887,297.967966,341.154229,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1988,1188.0497,1258.079272,26.960559,41.269135,12.726745,21.198109,7.902967,13.69935,12.312379,19.241467,373.818578,391.882627,131.615125,149.782811,1299.061781,1346.06816,8744.703348,9180.868373,3614.252587,3954.72722,4986.881089,5380.976681,56.067695,59.611727,0.199671,0.254562,0.166032,0.219104,0.091918,0.134404,0.597096,0.780809,3.916935,4.318701,3.0055,3.3595,1.4235,1.5955,5.5425,6.1365,3.397954,3.526097,1284.574964,1419.674568,338.859513,383.291546,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1989,1276.617237,1361.386468,36.217024,51.459897,17.351352,25.515125,11.721739,19.034839,16.93911,24.537933,452.171933,473.263374,146.834709,165.318618,1209.501023,1252.109179,9440.524888,9916.445913,4412.751436,4775.928427,4874.403464,5299.741606,50.863622,54.419947,0.220539,0.274949,0.188497,0.236388,0.106674,0.145924,0.565948,0.712893,3.706151,4.090825,2.8275,3.1655,1.3435,1.5035,5.2345,5.8055,3.629311,3.793091,1307.235686,1441.461087,369.806252,413.09609,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1990,1319.199001,1407.942529,35.320881,51.492137,16.92415,25.751073,13.367961,19.901986,15.274555,22.691847,527.315517,551.221628,157.974349,175.110445,1096.636005,1142.413332,9884.049564,10390.076721,5087.323884,5495.985556,4641.097963,5048.945936,46.017166,49.617068,0.240122,0.301087,0.202017,0.2605,0.119199,0.154453,0.535136,0.653375,3.520926,3.888782,2.6795,2.9935,1.2775,1.4235,4.9635,5.5105,3.840782,4.044533,1283.580667,1416.257837,390.653453,428.213799,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1991,1317.052521,1399.815824,30.945879,47.39197,15.986897,24.303502,11.827652,19.280599,13.089208,20.027726,596.488847,622.666193,164.719304,179.034364,974.820837,1023.311924,10136.03021,10662.112809,5674.679657,6156.769842,4275.574995,4674.434785,41.352263,44.914982,0.257985,0.331441,0.215159,0.284612,0.132225,0.164992,0.494589,0.599197,3.356903,3.704883,2.5385,2.8405,1.2105,1.3515,4.7235,5.2345,4.032553,4.280633,1213.140755,1341.922049,399.450723,434.30123,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1992,1270.312392,1344.819404,99.822056,125.846075,46.888404,63.891009,39.45631,52.310734,39.276192,49.069072,657.348734,685.129986,166.483522,180.468785,853.96803,908.227241,10223.234484,10759.500962,6170.022086,6693.426696,3846.066951,4233.758758,36.994306,40.408181,0.273969,0.356616,0.2283,0.308724,0.13951,0.181254,0.454042,0.551867,3.193156,3.547112,2.4035,2.7095,1.1495,1.2945,4.4835,5.0125,4.203773,4.492195,1117.833338,1240.252201,395.413004,429.773502,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1993,1192.197551,1241.582165,146.576648,182.210454,74.773954,96.566906,62.904925,82.666359,61.722186,77.560754,708.448346,737.174154,161.830869,176.671071,745.109266,804.495237,10106.058457,10642.960958,6484.071777,7040.483565,3415.439409,3752.635405,33.057799,36.386167,0.289953,0.381791,0.241442,0.335738,0.146794,0.197234,0.400823,0.510354,3.049113,3.402598,2.2855,2.5975,1.0965,1.2405,4.2735,4.7995,4.355261,4.680549,1006.836123,1128.370648,376.373758,412.904014,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1994,1089.644062,1126.019867,262.851568,290.642828,129.950523,151.14928,108.108583,134.034723,106.378782,125.151772,748.894216,777.866161,152.299781,166.84586,658.126913,721.013311,9838.57814,10367.63088,6633.229906,7210.665301,3010.48761,3283.259986,29.837369,32.879086,0.310945,0.392081,0.258024,0.339746,0.152483,0.196704,0.394218,0.486802,3.001104,3.281098,2.2495,2.4915,1.0815,1.1955,4.2065,4.6205,4.470953,4.842487,895.967793,1007.243896,350.481329,384.114557,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1995,979.185365,1017.599752,184.859221,208.364255,90.768292,105.894876,79.194606,94.472507,73.918666,88.502954,778.581841,806.808678,141.134438,154.402803,598.08433,661.959122,9629.755685,10147.867673,6823.313917,7388.914224,2646.430036,2892.76521,26.749859,29.555208,0.331937,0.40237,0.274606,0.348115,0.161226,0.196763,0.387612,0.46325,2.949435,3.192473,2.2035,2.4085,1.0585,1.1545,4.1285,4.4875,4.55497,4.972009,797.729028,888.118315,321.580538,352.963411,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1996,880.414323,920.012902,210.023767,237.458992,102.879298,121.731155,90.225371,106.088979,81.843305,98.267471,797.669097,824.833244,128.809385,141.790259,563.703391,627.049094,9553.536828,10073.873242,7066.533975,7628.755485,2345.937397,2574.441654,23.944931,26.524653,0.349893,0.415166,0.289025,0.358527,0.165417,0.19847,0.381007,0.443854,2.887258,3.11618,2.1475,2.3455,1.0345,1.1275,4.0335,4.3755,4.583134,5.032139,708.321699,779.309121,292.83153,323.435955,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1997,797.679206,836.920667,223.786577,247.970727,108.085442,123.545108,92.09048,108.094242,83.086234,97.151756,808.016302,834.057032,117.327768,129.757396,552.850061,614.834994,9774.884149,10309.41133,7518.596064,8096.835003,2119.249563,2326.447284,21.299682,23.375387,0.363954,0.436666,0.300325,0.368939,0.16955,0.200177,0.366005,0.426073,2.822322,3.054489,2.1005,2.2975,1.0135,1.1045,3.9395,4.2865,4.533035,5.002748,627.958189,693.96163,266.965007,295.821826,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1998,735.821031,774.912059,209.451946,234.357501,99.772292,113.361776,84.465954,101.134385,71.056036,85.531895,809.251038,836.226809,107.206886,118.879573,562.327929,620.66846,10068.553894,10645.067313,8018.693258,8588.299025,1955.877648,2154.800723,19.05158,20.838464,0.377883,0.457557,0.311624,0.376442,0.174461,0.202497,0.353793,0.411712,2.766304,3.003361,2.0465,2.2525,0.9875,1.0825,3.8585,4.2095,4.395358,4.872397,566.678316,630.376785,245.639667,271.569044,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,1999,697.496985,735.190942,175.315237,198.317469,81.437876,94.711023,67.632799,81.119253,54.918105,67.3184,802.540809,832.369979,98.997151,109.448291,588.940584,641.75636,10411.348571,11024.003628,8509.483709,9061.398975,1844.874662,2050.077952,17.429553,19.089355,0.388998,0.472943,0.314965,0.386737,0.176116,0.208263,0.331908,0.405673,2.699557,2.951477,1.9915,2.2075,0.9635,1.0625,3.7595,4.1325,4.191709,4.633273,524.650918,579.544482,227.880777,251.797024,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,2000,676.449777,715.438098,230.281155,255.86292,102.805269,119.703704,84.23491,99.09723,63.94247,76.872917,793.175662,824.3669,92.615202,102.401788,629.491615,676.23321,10788.018712,11426.629074,8956.463982,9503.551174,1792.479806,1996.633906,16.368195,17.929407,0.400333,0.492202,0.314422,0.400174,0.179682,0.216809,0.314859,0.399634,2.636793,2.910988,1.9405,2.1695,0.9405,1.0445,3.6665,4.0785,3.946009,4.322334,494.465849,549.802709,215.911338,240.168821,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,2001,675.085078,713.755275,212.398123,243.747444,93.703684,112.43015,73.885685,88.897407,50.89025,66.975213,782.972843,814.571716,88.627689,98.984063,680.570005,721.694355,11236.042862,11889.817874,9411.341658,9959.638686,1789.064256,1995.765048,15.706687,17.179041,0.412944,0.511461,0.313879,0.410585,0.182924,0.225872,0.297811,0.393595,2.577686,2.869243,1.8925,2.1345,0.9195,1.0295,3.5785,4.0175,3.688456,4.046136,481.900208,535.235882,209.589117,235.187632,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,2002,689.653143,727.837795,211.233555,239.368002,93.177472,108.112381,72.068044,88.738313,50.914466,63.012281,772.808654,804.785648,86.470425,97.134091,736.333316,779.106833,11766.650649,12433.421178,9900.205255,10465.900485,1828.431415,2043.862243,15.33022,16.706418,0.425554,0.53072,0.313336,0.420997,0.184455,0.233968,0.279401,0.386067,2.521944,2.830177,1.8475,2.1015,0.8995,1.0145,3.4955,3.9595,3.481485,3.803862,480.048133,528.955932,204.598371,229.44881,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
63,2003,717.145103,753.678009,224.742046,256.77125,101.461485,116.77882,81.516385,95.356239,57.610217,69.401112,764.174539,796.777877,84.212619,93.960253,791.24868,838.027793,12375.822653,13053.652208,10427.458847,11024.424576,1904.937551,2114.826565,15.157374,16.468129,0.418618,0.512176,0.322531,0.420597,0.201221,0.245848,0.321993,0.413277,2.512975,2.792092,1.8535,2.0795,0.9055,1.0075,3.4835,3.9005,3.303644,3.594763,483.657744,529.079717,198.285791,220.136578,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
