run,year,N_HIV_Obs_M_LB,N_HIV_Obs_M_UB,N_CD4_1_Obs_M_LB,N_CD4_1_Obs_M_UB,N_CD4_2_Obs_M_LB,N_CD4_2_Obs_M_UB,N_CD4_3_Obs_M_LB,N_CD4_3_Obs_M_UB,N_CD4_4_Obs_M_LB,N_CD4_4_Obs_M_UB,N_AIDS_M_LB,N_AIDS_M_UB,N_HIVAIDS_Obs_M_LB,N_HIVAIDS_Obs_M_UB,N_Inf_M_LB,N_Inf_M_UB,N_Alive_LB,N_Alive_UB,N_Alive_Diag_M_LB,N_Alive_Diag_M_UB,N_Und_LB,N_Und_UB,N_Und_Alive_p_LB,N_Und_Alive_p_UB,delta1_LB,delta1_UB,delta2_LB,delta2_UB,delta3_LB,delta3_UB,delta4_LB,delta4_UB,t_diag_LB,t_diag_UB,t_diag_p50_LB,t_diag_p50_UB,t_diag_p25_LB,t_diag_p25_UB,t_diag_p75_LB,t_diag_p75_UB,D_Avg_Time_LB,D_Avg_Time_UB,N_Und_CD4_3_M_LB,N_Und_CD4_3_M_UB,N_Und_CD4_4_M_LB,N_Und_CD4_4_M_UB,Version,Timestamp
38,2019,692.753805,747.051553,169.115221,202.321588,116.104845,138.291494,106.878081,135.717516,112.039481,132.433684,882.147224,913.046007,36.937722,49.967584,623.882674,788.855995,24299.453209,25272.606802,21618.881848,22569.577159,2510.870135,2798.794934,10.141572,11.335065,0.179008,0.224006,0.253768,0.31891,0.218698,0.303289,1.215539,1.740219,3.401909,3.76987,2.5675,2.8515,1.2315,1.3575,4.7345,5.2555,3.404917,3.780958,546.935697,633.481471,85.447741,117.73904,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
38,2020,582.558635,645.100633,133.615535,165.973462,92.818155,112.653711,89.541172,116.470398,103.093342,125.474341,880.303314,909.830731,36.551247,49.020959,521.455471,744.819566,24842.767117,25848.178372,22087.631116,23050.997141,2492.092562,2885.564881,9.937483,11.363814,0.14822,0.195614,0.225595,0.30568,0.198374,0.297121,1.275531,1.910625,3.637132,4.090133,2.7475,3.0955,1.3115,1.4645,5.0685,5.7075,3.578225,4.028593,565.907967,652.519928,94.066559,119.363818,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
38,2021,443.648311,509.827832,84.306326,113.964,60.82965,91.846115,61.357772,94.916844,83.571742,122.903099,874.537922,901.162644,41.818887,51.160897,406.182684,695.531281,25222.847899,26290.885373,22329.555958,23294.118283,2439.740913,3090.674697,9.672594,11.835908,0.101858,0.141073,0.161896,0.213934,0.151849,0.223732,1.073805,1.54402,4.479268,4.909911,3.4465,3.7965,1.6325,1.7945,6.2935,6.9085,3.81232,4.361554,586.590349,695.785933,109.438168,140.874416,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
38,2022,495.095258,546.194093,100.745251,129.25076,69.757903,91.704395,76.513904,99.928156,90.7666,125.812008,860.460078,888.165684,47.733517,63.882857,277.680433,640.767914,25303.254188,26710.942151,22649.635252,23604.096377,2232.321484,3198.956335,8.786217,11.977704,0.049505,0.092404,0.075224,0.168968,0.083278,0.175481,0.649893,1.309025,5.533835,6.572695,4.3605,5.2535,2.0915,2.5495,7.8215,9.2915,4.035273,4.722177,562.983927,734.641995,115.071228,164.05208,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
38,2023,605.843754,721.082592,152.939685,205.015354,95.611392,144.604294,95.704343,154.973203,98.212957,144.815523,834.810502,876.240664,44.260686,69.488568,135.564835,580.306241,25211.442273,27034.163023,23108.352884,24033.668971,1709.104915,3068.775453,6.757719,11.351472,0.12291,0.191711,0.152366,0.23591,0.152236,0.222427,0.808899,1.253927,3.846211,4.866168,2.9465,3.7975,1.4125,1.8135,5.3915,6.8675,4.289365,5.205682,459.753087,720.131845,92.59216,173.40108,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1980,0.62727,0.65777,0,0,0,0,0,0,0,0,0.62727,0.65777,0.62727,0.65777,286.459894,300.151739,286.432237,300.122737,0.62727,0.65777,285.804967,299.464967,99.780833,99.781041,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,0.5,0.5,31.124786,32.622314,7.167468,7.512827,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1981,7.882864,8.25485,0,0,0,0,0,0,0,0,7.882864,8.25485,7.882864,8.25485,757.74796,791.705545,1042.59799,1090.229673,7.275496,7.677982,1035.322494,1082.551691,99.295746,99.302271,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,1.151659,1.15223,150.628414,157.580127,41.045751,42.95085,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1982,27.889348,29.157492,0,0,0,0,0,0,0,0,27.889348,29.157492,27.889348,29.157492,1090.043741,1134.762058,2131.412041,2223.706126,35.164844,36.835474,2096.247197,2186.870652,98.34351,98.350724,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,1.661145,1.662608,351.179009,366.631965,109.351796,114.221956,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1983,62.619487,65.348806,0,0,0,0,0,0,0,0,62.619487,65.348806,62.619487,65.348806,1301.287527,1348.824117,3426.237725,3565.948059,94.083491,98.48344,3332.154234,3467.46462,97.238226,97.255358,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,2.168237,2.171208,614.579152,640.188556,213.344572,222.419012,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1984,478.779091,601.1699,16.366559,38.395093,4.998963,19.839896,4.126645,14.28736,27.428062,41.24645,117.741547,123.109333,79.88132,85.427046,1405.844582,1453.394561,4811.099447,4994.638665,553.367666,677.761683,4183.536993,4362.972275,86.361575,88.621912,0.038584,0.094354,0.014908,0.126082,0.02476,0.092489,0.849256,1.130903,6.186176,7.687538,4.9475,6.3335,2.3865,3.1535,8.7735,10.9215,2.400466,2.452441,859.181684,911.414075,186.270568,209.064622,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1985,654.964514,761.422796,14.498926,27.730299,5.084139,17.506049,4.107154,9.480725,13.35494,24.459106,180.989668,188.418645,83.796917,93.894319,1424.485762,1471.45575,6151.399056,6374.81114,1124.483677,1355.335975,4876.435768,5132.129535,78.667404,81.897071,0.068445,0.125801,0.049726,0.148151,0.040413,0.101644,0.803951,1.050854,5.574608,6.463285,4.4205,5.2325,2.1155,2.5345,7.9095,9.2085,2.699479,2.745928,1077.401885,1163.960074,225.720385,251.985614,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1986,877.849124,965.527352,14.020745,26.427015,7.135424,14.212868,4.277601,9.269259,10.036675,18.573415,253.921023,263.606334,102.720563,114.085234,1375.689927,1421.16501,7339.034539,7598.821529,1835.384144,2135.931051,5316.370823,5642.500083,71.846577,75.28939,0.098307,0.157248,0.084544,0.170219,0.054618,0.110799,0.758646,0.970806,5.071596,5.631356,3.9985,4.5075,1.8965,2.1625,7.2085,8.0295,3.032789,3.09686,1253.008829,1364.800451,274.412511,304.330922,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1987,1070.184103,1165.891422,13.738848,28.950006,7.518079,13.407399,4.369692,9.365132,8.527628,16.668281,331.919382,344.010267,122.294637,135.380897,1277.898559,1319.653165,8364.53098,8654.40857,2689.634294,3032.756498,5477.198125,5845.489935,64.957091,68.487462,0.128168,0.188695,0.119362,0.194368,0.068823,0.119954,0.713341,0.890757,4.614285,5.085191,3.6015,4.0245,1.7005,1.9205,6.5685,7.2415,3.368312,3.457168,1366.475631,1495.61616,319.106019,352.248242,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1988,1216.39687,1310.36934,25.709153,38.101776,12.514665,23.522443,8.859191,13.466066,12.795517,21.984752,410.538768,424.869851,139.573149,153.621529,1148.137144,1190.737292,9214.006678,9540.545134,3614.249626,4011.637184,5378.49931,5757.552,57.683782,61.296356,0.158029,0.220142,0.15418,0.219977,0.083028,0.129109,0.668036,0.81289,4.228168,4.668315,3.2745,3.6435,1.5455,1.7325,5.9965,6.6295,3.691127,3.811083,1411.027942,1548.854488,355.532023,391.015224,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1989,1301.439042,1386.6946,33.193299,49.266211,15.365495,26.454332,12.32209,17.398438,15.830866,27.73006,485.76137,502.349212,152.913375,168.123233,1002.536323,1052.887741,9708.891278,10065.031718,4408.789278,4879.738004,5070.317601,5436.913924,51.206751,55.13689,0.18789,0.251589,0.181734,0.245586,0.096091,0.138264,0.62273,0.74054,3.901935,4.326179,2.9965,3.3495,1.4215,1.5905,5.5215,6.1305,3.991913,4.153074,1392.171307,1527.674576,381.250024,418.676981,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1990,1314.968394,1396.691667,34.128945,50.643714,17.954974,26.620185,12.678838,21.495272,16.487316,24.692303,554.153016,572.791817,161.640426,177.146432,858.621553,920.046414,9923.059635,10300.519618,5078.303354,5615.939323,4618.194779,4963.826925,45.211205,49.430019,0.212957,0.283036,0.206658,0.271195,0.106034,0.147419,0.577425,0.681005,3.62907,4.036201,2.7665,3.1045,1.3165,1.4755,5.1225,5.7085,4.269754,4.478194,1320.564834,1453.71154,392.809639,432.137583,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1991,1273.683641,1344.956798,29.927512,51.250917,15.573266,25.167205,12.398646,21.722971,14.283565,23.825476,613.242693,633.440666,163.095932,180.424604,739.829375,808.501004,9949.327432,10338.948601,5635.618289,6221.03228,4084.375268,4428.271418,39.651199,43.999165,0.237281,0.314483,0.226201,0.296805,0.115976,0.160421,0.509982,0.623995,3.398053,3.788206,2.5735,2.8975,1.2275,1.3815,4.7845,5.3475,4.515367,4.77974,1212.035728,1338.435237,388.126497,433.985137,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1992,1194.519306,1251.482748,80.436188,116.250384,43.595776,61.139787,34.948474,51.32441,34.095753,51.283907,661.695529,682.86314,159.454348,180.729883,653.88935,725.655279,9845.624526,10237.734701,6067.166238,6683.155862,3540.19368,3882.620158,34.689785,39.014782,0.261605,0.349625,0.243462,0.322414,0.125919,0.176313,0.43513,0.566985,3.20055,3.574605,2.4085,2.7305,1.1525,1.3055,4.4945,5.0395,4.712019,5.045458,1079.549008,1198.769711,374.372074,432.688652,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1993,1086.888445,1131.110185,132.752932,162.994712,67.170585,91.484294,59.896043,75.494707,52.852331,74.042244,699.509782,721.040566,152.137261,177.538513,597.982556,669.265472,9572.164759,9998.285156,6292.854711,6914.839794,3047.08114,3390.910876,30.839742,34.94086,0.284753,0.388496,0.260723,0.348023,0.135862,0.192204,0.360278,0.509975,3.02254,3.400725,2.2585,2.5895,1.0825,1.2385,4.2385,4.8045,4.870084,5.263987,938.573584,1052.380446,351.006434,413.842987,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1994,973.444213,1010.875879,223.541659,252.712564,114.227054,136.984864,103.384079,123.762969,97.887272,118.655434,727.171507,748.796574,141.140062,166.848797,568.331118,636.210768,9198.920043,9663.790903,6339.907604,6946.930741,2661.793233,2981.011068,28.113814,31.791997,0.29784,0.389588,0.270967,0.347375,0.147311,0.194108,0.36376,0.494677,2.999563,3.321942,2.2435,2.5265,1.0775,1.2115,4.2055,4.6765,4.963686,5.403199,816.094916,915.018115,321.956834,380.984014,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1995,870.649041,909.167561,149.848197,183.523162,76.799193,92.998559,69.990648,85.892384,66.011557,81.569468,744.663134,767.965779,129.009171,152.237507,561.157164,623.370354,8936.208567,9437.041078,6406.315654,6991.905322,2379.669677,2654.902866,25.870951,29.008137,0.310927,0.39068,0.281211,0.350606,0.15876,0.196012,0.362969,0.479379,2.966917,3.254478,2.2165,2.4705,1.0655,1.1855,4.1555,4.5785,4.955237,5.420451,716.80256,796.147584,291.669394,344.357615,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1996,791.634422,833.05139,182.50428,209.189838,88.185483,106.765436,83.657443,98.743816,77.06272,91.357848,753.795105,778.914393,116.26433,137.267106,572.68282,632.329948,8846.712335,9380.25183,6541.7909,7121.24584,2188.726206,2413.15423,23.858643,26.546922,0.324014,0.397078,0.291454,0.353837,0.170208,0.197916,0.361318,0.464081,2.927393,3.190682,2.1875,2.4175,1.0535,1.1615,4.0975,4.4865,4.839536,5.321897,641.531115,706.797529,263.011113,310.109308,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1997,736.657358,784.212085,203.304724,226.609506,99.850152,113.668324,90.676684,104.53008,79.393252,90.757978,756.787929,783.426561,105.36146,123.880139,599.130214,657.244061,9106.277818,9668.915756,6938.575705,7521.760713,2061.343728,2275.739406,21.7279,24.057243,0.337102,0.405948,0.301698,0.357068,0.178592,0.202875,0.359668,0.448783,2.889108,3.130284,2.1595,2.3675,1.0415,1.1375,4.0405,4.3995,4.636404,5.120465,585.45637,646.689111,240.395331,281.20182,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1998,704.082277,757.080513,198.576575,222.965355,96.256979,108.983002,85.053857,96.354043,69.186021,79.198898,755.065061,783.340995,97.068008,112.961861,635.917296,692.461671,9497.2978,10086.717346,7402.389591,7989.280071,1998.3599,2206.295504,20.105652,22.281723,0.350189,0.414818,0.30735,0.360299,0.184083,0.21087,0.358017,0.433485,2.852,3.073044,2.1315,2.3195,1.0305,1.1155,3.9865,4.3155,4.38208,4.83943,545.455809,605.743739,224.203359,258.785148,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,1999,691.882088,748.871687,176.496615,204.70979,82.875617,95.706941,72.349813,82.527972,53.837933,65.220335,749.548348,780.558967,91.419673,104.786917,676.467585,734.617559,9938.607518,10567.870524,7880.304044,8470.351126,1976.411699,2187.531978,18.996987,21.042166,0.363276,0.423688,0.307776,0.36353,0.188819,0.218864,0.356366,0.418187,2.800525,3.024877,2.0885,2.2745,1.0105,1.0945,3.9105,4.2475,4.112511,4.523505,522.401136,581.279193,214.177968,242.942012,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2000,696.56279,756.46859,238.94949,263.312769,107.479229,120.444196,91.133954,102.676457,65.954318,76.69778,743.22299,776.411078,88.239186,99.267972,722.249183,779.582001,10419.150087,11083.276316,8356.390304,8948.069058,1980.8477,2206.340968,18.294562,20.194016,0.376363,0.442665,0.307058,0.366761,0.193555,0.226859,0.341816,0.407553,2.745942,2.987537,2.0415,2.2425,0.9885,1.0785,3.8315,4.1935,3.845686,4.204362,507.839978,570.064934,208.255716,234.794062,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2001,714.48156,776.194941,226.5805,255.199497,99.653516,117.255634,80.238119,97.505586,55.340357,68.553416,737.470984,772.179325,85.962054,97.617829,769.480799,823.890193,10965.317728,11659.759189,8870.418471,9461.157709,2013.151539,2250.204949,17.807257,19.533561,0.385583,0.463023,0.30634,0.377332,0.198291,0.234853,0.326198,0.407917,2.681868,2.951695,1.9885,2.2115,0.9645,1.0635,3.7365,4.1405,3.610509,3.914678,503.978598,568.654044,204.669843,234.760533,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2002,741.941992,804.049575,234.956354,267.954548,104.357534,120.222576,84.621344,98.944907,55.320335,68.145532,733.347127,769.236221,85.127413,98.369231,813.295569,866.27887,11576.88858,12297.824334,9435.157821,10021.527123,2059.891848,2328.576446,17.374439,19.013184,0.389993,0.48338,0.305622,0.387918,0.203027,0.242848,0.310581,0.408896,2.621653,2.917265,1.9385,2.1815,0.9415,1.0495,3.6465,4.0895,3.414803,3.674151,507.682233,573.604448,204.627547,238.927175,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2003,777.791578,838.671051,253.8904,283.396136,112.364176,129.123914,93.756328,110.376003,60.25065,74.112893,731.750567,768.265735,85.207883,99.879723,852.732624,901.363676,12239.694364,12984.119556,10047.571356,10629.654558,2113.842324,2401.73981,16.968259,18.60136,0.391546,0.503738,0.304904,0.399726,0.207762,0.253061,0.294964,0.409875,2.564957,2.884169,1.8915,2.1525,0.9205,1.0395,3.5625,4.0415,3.268519,3.518816,515.527964,585.665508,203.985976,239.324997,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2004,815.180851,874.485607,270.70797,300.297552,121.253148,141.196974,103.216001,118.097375,69.837478,81.737291,733.0842,769.802684,84.486072,98.671677,887.264877,929.373028,13018.085514,13783.679648,10778.248525,11358.603877,2171.478654,2460.50253,16.520588,18.025355,0.389432,0.489843,0.31857,0.399664,0.220264,0.260369,0.351026,0.453678,2.545273,2.830543,1.8875,2.1185,0.9225,1.0285,3.5325,3.9575,3.168195,3.411487,525.540953,596.315741,200.963992,232.981239,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2005,847.52465,906.655179,278.4397,312.293438,127.114559,148.726075,108.933134,124.605188,74.482288,85.493508,737.187772,774.798273,82.669507,95.732486,917.297181,953.871637,13774.577968,14559.612041,11487.042051,12073.08567,2228.241336,2505.933804,16.164588,17.459354,0.384309,0.475949,0.332237,0.400824,0.232765,0.270389,0.407089,0.49748,2.530308,2.783801,1.8855,2.0985,0.9245,1.0235,3.5105,3.8825,3.081497,3.322922,535.58016,604.31088,195.097296,225.262414,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2006,878.886554,934.667453,279.053735,310.227068,135.313241,152.806762,113.692412,125.930456,76.893891,90.838129,743.972566,781.96604,80.198777,92.236604,942.626428,976.263841,14534.751016,15338.000224,12197.151964,12800.555637,2280.937874,2541.114212,15.692996,16.861931,0.379186,0.462054,0.343761,0.404126,0.245266,0.280408,0.453084,0.541283,2.519563,2.767527,1.8845,2.0885,0.9265,1.0195,3.4935,3.8555,3.019707,3.252991,541.88965,609.29713,189.146324,216.142804,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2007,908.394152,958.052801,281.97828,308.212127,133.725166,162.480944,117.552284,131.782951,80.940826,91.606738,753.183909,791.068096,77.730636,88.715944,961.197537,998.854719,15317.092995,16137.736539,12941.783483,13560.883987,2327.331857,2584.514787,15.194344,16.275398,0.374063,0.44816,0.350708,0.413702,0.257451,0.290427,0.493943,0.585085,2.512665,2.752863,1.8855,2.0795,0.9285,1.0165,3.4825,3.8325,2.980013,3.1993,545.543478,611.083072,183.242508,209.01522,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2008,930.359516,976.890319,335.921242,363.025875,167.943728,191.956891,144.957038,156.73306,97.666267,111.936066,764.441519,801.753409,75.269368,85.821632,972.317744,1017.000354,16131.445057,16968.958691,13733.272323,14371.694237,2365.922542,2632.104904,14.666526,15.743623,0.36894,0.434265,0.356941,0.423278,0.266791,0.301429,0.534802,0.635308,2.509332,2.739697,1.8875,2.0705,0.9315,1.0135,3.4755,3.8105,2.958106,3.158759,546.893535,609.60723,177.297944,203.063203,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2009,945.089571,994.686534,330.045374,354.611067,167.041675,186.379526,145.463116,157.338349,98.154185,111.957277,777.283522,813.604618,72.722104,83.580696,977.783071,1028.205647,16987.850461,17841.895256,14583.208494,15242.93607,2395.7675,2667.236627,13.946507,15.153326,0.363817,0.42496,0.361197,0.432854,0.276132,0.317152,0.573664,0.691133,2.509359,2.727935,1.8915,2.0625,0.9335,1.0115,3.4735,3.7915,2.949712,3.141167,545.740391,608.333007,169.588848,197.364385,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2010,955.148875,1007.06243,340.610948,374.595709,176.736043,199.416439,154.149164,170.437211,101.814902,118.099071,791.19976,826.168931,69.105763,81.107086,972.036753,1031.798125,17786.280902,18656.591016,15369.955955,16063.558742,2416.324947,2688.376718,13.22544,14.588593,0.358694,0.419772,0.365452,0.442431,0.285313,0.332875,0.609694,0.746957,2.481537,2.71749,1.8695,2.0545,0.9255,1.0085,3.4325,3.7735,2.951292,3.143296,542.012308,608.75068,160.94331,191.085578,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2011,960.357641,1013.967682,312.587979,350.612446,169.018539,196.569376,146.205525,162.700874,96.400435,112.720737,805.659853,838.984641,65.514984,78.387594,962.113999,1029.253456,18600.938952,19487.209477,16173.619453,16907.799691,2415.626902,2694.193916,12.501028,13.981419,0.353571,0.419237,0.369708,0.452007,0.292651,0.348598,0.645725,0.804318,2.449966,2.708291,1.8475,2.0475,0.9165,1.0065,3.3855,3.7575,2.960225,3.152439,534.505669,605.681367,152.350079,184.205379,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2012,960.640822,1015.382557,294.925856,327.561779,157.41994,185.082311,136.665675,156.369011,92.455443,107.715848,820.134576,851.601252,61.945612,75.416814,948.428953,1020.248335,19447.257946,20349.03259,17018.620857,17791.191824,2373.247539,2683.474788,11.769469,13.323804,0.344102,0.419041,0.373964,0.461583,0.29999,0.364321,0.677182,0.862381,2.420053,2.700272,1.8255,2.0415,0.9065,1.0035,3.3405,3.7435,2.97475,3.166472,522.564396,598.933026,143.810127,176.722406,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2013,937.855049,994.957679,315.627245,349.031002,176.187827,197.671678,149.44989,171.467251,103.674049,121.968388,834.149424,863.702004,58.256585,71.702362,931.366751,1003.532021,20244.475206,21161.058786,17806.089454,18609.03921,2346.100339,2674.057041,11.195823,12.785995,0.333022,0.418845,0.374347,0.471159,0.307328,0.380044,0.708517,0.920444,2.391671,2.693376,1.8045,2.0355,0.8985,1.0015,3.2985,3.7315,2.988531,3.195284,515.95557,593.913234,134.331575,164.816327,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2014,898.711791,957.716878,340.446949,365.127039,185.426424,210.818194,161.633098,183.669532,126.199628,141.68128,847.150686,876.138265,54.336804,66.154519,910.99341,978.769648,20959.083208,21898.174833,18491.193136,19313.972392,2350.286771,2686.477903,10.84924,12.418401,0.309894,0.3862,0.358099,0.437014,0.294345,0.360624,0.838792,0.997758,2.50476,2.793099,1.8895,2.1095,0.9355,1.0345,3.4585,3.8715,3.002387,3.231051,518.718407,594.046784,123.936859,151.507633,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2015,858.464579,919.52397,295.441789,321.99716,168.47979,188.96508,146.111533,166.937819,120.06614,136.517054,858.650685,887.529788,49.841358,61.052213,887.055829,947.677599,21765.317464,22717.619458,19256.819855,20108.534353,2374.904176,2713.185899,10.572154,12.085487,0.286766,0.353555,0.337979,0.406664,0.281361,0.341205,0.937518,1.109252,2.634839,2.917641,1.9865,2.2035,0.9785,1.0755,3.6425,4.0465,3.036021,3.278839,522.480353,599.089538,114.325323,140.141892,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2016,818.512453,879.79131,231.496987,260.414637,138.962033,154.500282,120.016505,136.935793,104.494442,120.924051,868.272215,897.950732,46.274272,56.582433,855.504958,913.703602,22482.968594,23436.978714,19929.051845,20809.127863,2411.752594,2748.054135,10.405432,11.851462,0.263638,0.32091,0.317859,0.378244,0.268378,0.321792,1.034622,1.237593,2.784861,3.083552,2.0995,2.3295,1.0285,1.1305,3.8555,4.2835,3.090979,3.347906,530.177207,606.666208,105.946845,130.226823,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2017,779.66464,837.10711,228.285929,263.707032,142.572263,166.610655,129.428722,152.799058,114.42206,137.44339,875.635157,906.347816,42.780252,53.132158,791.735849,872.289893,23103.374684,24066.320386,20503.622302,21409.118234,2455.171033,2777.025589,10.316861,11.660933,0.240049,0.288265,0.297739,0.351174,0.254389,0.315624,1.095556,1.399408,2.95881,3.276946,2.2305,2.4765,1.0855,1.1945,4.1035,4.5585,3.16724,3.442378,539.34561,613.730416,98.006881,125.349374,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2018,739.948806,792.414813,213.636036,241.811438,136.2094,154.851534,122.592055,150.127803,121.445971,137.974582,880.374959,911.311804,39.574199,51.54151,713.848173,827.863794,23722.837002,24692.297886,21080.019659,22008.849458,2501.329324,2795.344267,10.242721,11.452714,0.209796,0.25562,0.277619,0.334207,0.239021,0.309457,1.155548,1.569813,3.162054,3.502846,2.3845,2.6485,1.1515,1.2695,4.3925,4.8785,3.271946,3.586916,543.493435,622.886969,91.178087,121.597955,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2019,692.753805,747.051553,169.115221,202.321588,116.104845,138.291494,106.878081,135.717516,112.039481,132.433684,882.147224,913.046007,36.937722,49.967584,623.882674,788.855995,24299.453209,25272.606802,21618.881848,22569.577159,2510.870135,2798.794934,10.141572,11.335065,0.179008,0.224006,0.253768,0.31891,0.218698,0.303289,1.215539,1.740219,3.401909,3.76987,2.5675,2.8515,1.2315,1.3575,4.7345,5.2555,3.404917,3.780958,546.935697,633.481471,85.447741,117.73904,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2020,582.558635,645.100633,133.615535,165.973462,92.818155,112.653711,89.541172,116.470398,103.093342,125.474341,880.303314,909.830731,36.551247,49.020959,521.455471,744.819566,24842.767117,25848.178372,22087.631116,23050.997141,2492.092562,2885.564881,9.937483,11.363814,0.14822,0.195614,0.225595,0.30568,0.198374,0.297121,1.275531,1.910625,3.637132,4.090133,2.7475,3.0955,1.3115,1.4645,5.0685,5.7075,3.578225,4.028593,565.907967,652.519928,94.066559,119.363818,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2021,443.648311,509.827832,84.306326,113.964,60.82965,91.846115,61.357772,94.916844,83.571742,122.903099,874.537922,901.162644,41.818887,51.160897,406.182684,695.531281,25222.847899,26290.885373,22329.555958,23294.118283,2439.740913,3090.674697,9.672594,11.835908,0.101858,0.141073,0.161896,0.213934,0.151849,0.223732,1.073805,1.54402,4.479268,4.909911,3.4465,3.7965,1.6325,1.7945,6.2935,6.9085,3.81232,4.361554,586.590349,695.785933,109.438168,140.874416,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2022,495.095258,546.194093,100.745251,129.25076,69.757903,91.704395,76.513904,99.928156,90.7666,125.812008,860.460078,888.165684,47.733517,63.882857,277.680433,640.767914,25303.254188,26710.942151,22649.635252,23604.096377,2232.321484,3198.956335,8.786217,11.977704,0.049505,0.092404,0.075224,0.168968,0.083278,0.175481,0.649893,1.309025,5.533835,6.572695,4.3605,5.2535,2.0915,2.5495,7.8215,9.2915,4.035273,4.722177,562.983927,734.641995,115.071228,164.05208,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
39,2023,605.843754,721.082592,152.939685,205.015354,95.611392,144.604294,95.704343,154.973203,98.212957,144.815523,834.810502,876.240664,44.260686,69.488568,135.564835,580.306241,25211.442273,27034.163023,23108.352884,24033.668971,1709.104915,3068.775453,6.757719,11.351472,0.12291,0.191711,0.152366,0.23591,0.152236,0.222427,0.808899,1.253927,3.846211,4.866168,2.9465,3.7975,1.4125,1.8135,5.3915,6.8675,4.289365,5.205682,459.753087,720.131845,92.59216,173.40108,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
