run,year,N_HIV_M,Cum_HIV_M,N_HIV_Obs_M,N_HIV_D,N_CD4_1_M,N_CD4_1_Obs_M_NoW,N_CD4_1_Obs_M,N_CD4_1_D,N_CD4_2_M,N_CD4_2_Obs_M_NoW,N_CD4_2_Obs_M,N_CD4_2_D,N_CD4_3_M,N_CD4_3_Obs_M_NoW,N_CD4_3_Obs_M,N_CD4_3_D,N_CD4_4_M,N_CD4_4_Obs_M_NoW,N_CD4_4_Obs_M,N_CD4_4_D,N_HIVAIDS_M,N_HIVAIDS_Obs_M,N_HIVAIDS_D,N_AIDS_M,N_AIDS_D,N_Dead_D,Cum_Dead_D,N_Diag_Dead_M,Cum_Diag_Dead_M,N_Und_Dead_D,Cum_Und_Dead_D,N_Und_Dead_M,Cum_Und_Dead_M,N_Emig_D,Cum_Emig_D,Cum_Inf_M,Cum_Inf_D,N_Inf_M,N_Inf_D,delta1,delta2,delta3,delta4,t_diag,t_diag_p50,t_diag_p25,t_diag_p75,D_Avg_Time,t_diag_1,t_diag_2,t_diag_3,t_diag_4,t_diag_5,t_diag_6,t_diag_7,t_diag_8,t_diag_9,t_diag_10,t_diag_11,t_diag_12,t_diag_13,t_diag_14,t_diag_15,N_Alive,N_Alive_Diag_M,N_Und,N_Und_1,N_Und_2,N_Und_Inf_p,N_Und_Alive_p,N_Und_PrimInf,N_Und_CD4_1_M,N_Und_CD4_2_M,N_Und_CD4_3_M,N_Und_CD4_4_M,N_Und_HIVAIDS_M,N_Und_500,N_Und_350,N_Und_T_1,N_Und_T_1_p,N_Und_PrimInf_T_1,N_Und_CD4_1_T_1,N_Und_CD4_2_T_1,N_Und_CD4_3_T_1,N_Und_CD4_4_T_1,N_Und_CD4_5_T_1,N_Und_T_2,N_Und_T_2_p,N_Und_PrimInf_T_2,N_Und_CD4_1_T_2,N_Und_CD4_2_T_2,N_Und_CD4_3_T_2,N_Und_CD4_4_T_2,N_Und_CD4_5_T_2,N_Und_T_3,N_Und_T_3_p,N_Und_PrimInf_T_3,N_Und_CD4_1_T_3,N_Und_CD4_2_T_3,N_Und_CD4_3_T_3,N_Und_CD4_4_T_3,N_Und_CD4_5_T_3,LL_HIV,LL_CD4_1,LL_CD4_2,LL_CD4_3,LL_CD4_4,LL_AIDS,LL_HIVAIDS,Version,Timestamp
0,1990,1354.636358,7349.975875,1354.636358,1384.823707,491.609458,491.609458,40.979775,30,258.314692,258.314692,21.532698,13,191.443029,191.443029,15.958384,22,242.511529,242.511529,20.215372,37,170.75765,170.75765,161.191698,565.228891,587.770834,653.081175,1993.012916,428.826778,1606.568822,0,0,7.529004,43.628308,0,0,12185.645396,0,887.458715,0,0.247313,0.227874,0.127195,0.621765,3.822849,2.9325,1.3945,5.4055,4.378087,17.171294,18.778024,15.02624,11.820248,9.185375,7.054105,5.357482,4.027506,2.9997,2.215578,1.624196,1.182694,0.856038,0.616269,0.441512,10149.004172,5356.962959,4792.041213,0,4792.041385,39.325297,47.216861,206.462825,1749.031053,1007.158375,1398.218906,416.730524,14.439531,1955.493878,1829.38896,816.629611,17.041373,202.648356,333.824918,143.600153,111.793909,24.018298,0.743978,2498.504606,52.138629,3.813606,1016.894415,572.963801,699.434061,198.516319,6.882403,1476.907168,30.820001,0,398.312281,290.594634,586.991079,194.195926,6.813247,0,3.246674,3.945191,2.043326,11.161865,0.887279,0.546188,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
0,1991,1309.57732,8659.553195,1309.57732,1235.973565,471.263926,471.263926,37.399593,21,250.37567,250.37567,19.86986,15,193.760879,193.760879,15.376899,10,220.091722,220.091722,17.46652,39,174.085123,174.085123,164.907524,625.307157,657.964364,730.54481,2723.557726,498.652973,2105.221795,0,0,7.675718,51.304026,0,0,12957.614783,0,771.969387,0,0.276975,0.25429,0.138704,0.55811,3.584822,2.7335,1.3025,5.0595,4.65663,18.559588,19.803822,15.4308,11.838765,8.984605,6.745075,5.011242,3.68695,2.688423,1.944433,1.396039,0.995704,0.705963,0.497867,0.349426,10182.753031,5935.995469,4246.757562,0,4246.75804,32.774223,41.705397,180.493222,1486.690904,866.515424,1280.683422,417.864997,14.509593,1667.184126,1713.058012,705.717965,16.617807,177.196265,286.677877,123.400295,96.549042,21.237668,0.656819,2097.787237,49.397386,3.294299,837.806532,474.135175,594.821118,181.437096,6.293018,1443.252839,33.984818,0,362.208204,268.980592,589.313682,215.190301,7.560058,0,8.559416,1.305106,2.148174,19.588548,1.676611,0.492568,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
0,1992,1225.070262,9884.623458,1225.070262,1167.660596,437.585664,437.585664,99.815179,81,234.052143,234.052143,53.388305,50,188.894964,188.894964,43.087757,35,191.736366,191.736366,43.735893,64,172.801126,172.801126,159.350005,674.409487,726.448553,781.527118,3505.084845,562.048975,2667.27077,0,0,7.619104,58.92313,0,0,13645.153483,0,687.5387,0,0.306636,0.280707,0.150212,0.494456,3.380849,2.5645,1.2245,4.7625,4.889836,19.909953,20.733034,15.739122,11.788038,8.747002,6.427634,4.677806,3.373008,2.411279,1.710167,1.204206,0.842427,0.585881,0.405308,0.279052,10081.145508,6379.538613,3701.606895,0,3701.607182,27.127631,36.718118,161.959952,1244.642815,730.051009,1141.183176,409.526987,14.242956,1406.602767,1564.953119,624.650914,16.875128,159.078289,251.95324,108.510481,85.305155,19.210716,0.593034,1739.40589,46.990562,2.8799,682.439181,387.184767,497.686996,163.541539,5.673507,1337.550377,36.134317,0,310.251516,234.356179,558.191302,226.774778,7.976602,0,3.793238,0.219739,1.623156,8.203174,3.915988,1.075335,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
0,1993,1111.292763,10995.91622,1111.292763,1011.969369,389.721666,389.721666,148.544307,142,207.538199,207.538199,79.104193,76,176.474616,176.474616,67.264157,60,170.412665,170.412665,64.953615,56,167.145617,167.145617,135.685121,712.498692,785.30087,885.967538,4391.052382,617.08559,3284.35636,0,0,7.369743,66.292873,0,0,14276.755908,0,631.602424,0,0.336297,0.307124,0.16172,0.430802,3.205132,2.4185,1.1585,4.5065,5.077942,21.222922,21.569563,15.959332,11.678622,8.48311,6.110419,4.362901,3.088292,2.168091,1.510415,1.044826,0.718112,0.490685,0.333518,0.225613,9819.410652,6604.863838,3214.546814,0,3214.545936,22.515947,32.736657,150.093185,1048.85998,615.435308,999.809814,386.842057,13.506469,1198.953165,1400.158341,572.203044,17.800427,147.508634,229.606423,98.992572,77.858995,17.690559,0.545861,1453.596782,45.219338,2.584198,564.134353,320.384645,417.037396,144.432499,5.023691,1188.74611,36.980208,0,255.119413,196.058168,504.913476,224.719008,7.936045,0,0.292648,0.12344,0.81436,1.295199,7.197668,6.332569,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
0,1994,991.96141,11987.87763,991.96141,877.875598,342.14972,342.14972,236.857114,230,179.474747,179.474747,124.243477,109,160.326973,160.326973,110.988208,91,154.638893,154.638893,107.050569,63,155.371076,155.371076,165.717078,740.033655,797.141637,955.835427,5346.887809,662.798515,3947.154875,0,0,6.850583,73.143456,0,0,14877.42888,0,600.672973,0,0.346537,0.312322,0.168348,0.421833,3.14666,2.3705,1.1365,4.4205,5.191182,21.671266,21.854007,16.033065,11.640223,8.392543,6.002185,4.255903,2.991945,2.086158,1.443442,0.991675,0.676899,0.459325,0.310028,0.208253,9457.397615,6640.989821,2816.407795,0,2816.407664,18.930743,29.779945,144.053166,905.807621,528.991822,871.915951,353.282184,12.357051,1049.860787,1237.555186,543.362151,19.292737,141.657996,217.057887,93.705247,73.627036,16.796296,0.517689,1249.588671,44.368173,2.394875,483.855776,274.969488,357.168243,126.786375,4.413913,1023.456843,36.339086,0,204.894137,160.317152,441.120714,209.699519,7.42532,0,0.20046,1.951782,3.837685,21.300146,4.297811,0.674128,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
0,1995,890.948669,12878.826299,890.948669,892.769514,308.607996,308.607996,166.991597,192,158.77608,158.77608,85.915698,98,145.458698,145.458698,78.709498,65,137.136289,137.136289,74.206139,51,140.969606,140.969606,142.46322,757.741851,764.552616,839.230192,6186.118001,698.797426,4645.952301,0,0,6.215597,79.359052,0,0,15468.691637,0,591.262757,0,0.356777,0.31752,0.174976,0.412865,3.090625,2.3255,1.1165,4.3385,5.192475,22.116169,22.130102,16.099045,11.5968,8.299855,5.89416,4.150698,2.898294,2.007298,1.379555,0.941397,0.638224,0.430126,0.288323,0.192332,9203.214583,6692.708298,2510.506285,0,2510.506282,16.229597,27.27858,142.997016,806.83792,466.902764,764.118757,318.503459,11.14637,949.834936,1093.768586,534.038333,21.272137,140.697094,212.42025,91.82381,72.079299,16.509566,0.508315,1115.320631,44.426124,2.298502,432.432932,246.000343,316.694747,113.92745,3.966657,861.147318,34.301739,0,161.985668,129.078954,375.344928,188.066474,6.671294,0,3.571115,1.625176,2.540043,8.160111,0.061034,0.01577,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
0,1996,813.003513,13691.829812,813.003513,882.050164,287.523047,287.523047,196.236451,231,144.615474,144.615474,98.701052,97,133.011769,133.011769,90.781444,97,120.84093,120.84093,82.474763,78,127.012294,127.012294,145.06123,767.240323,650.341622,677.92602,6864.044021,725.387189,5371.33949,0,0,5.600194,84.959247,0,0,16068.575826,0,599.884189,0,0.367016,0.322717,0.181603,0.403896,3.036884,2.2825,1.0975,4.2595,5.080182,22.557655,22.398008,16.157551,11.548665,8.205319,5.786537,4.047383,2.807351,1.931455,1.318651,0.893861,0.601947,0.402946,0.268272,0.177732,9119.572558,6827.785791,2291.786767,0,2291.786749,14.262538,25.130419,146.079581,744.145425,425.413862,678.782004,287.315193,10.050702,890.225006,976.147898,540.953204,23.603994,143.796813,214.350965,92.78441,72.769654,16.736518,0.514844,1035.819203,45.197015,2.281632,402.401356,229.291991,292.05831,106.092589,3.693325,715.014341,31.198991,0,127.393849,103.337736,313.954211,164.486111,5.842434,0,5.823899,0.029486,0.416567,0.247297,0,2.451292,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
0,1997,759.038387,14450.868199,759.038387,721.329236,277.288784,277.288784,217.429868,195,136.129938,136.129938,106.743281,102,123.587101,123.587101,96.908093,98,107.035294,107.035294,83.929359,76,114.997269,114.997269,120.661911,770.349767,342.609369,355.121786,7219.165807,743.463163,6114.802653,0,0,5.070431,90.029677,0,0,16691.625508,0,623.049682,0,0.377256,0.327915,0.188231,0.394928,2.985307,2.2405,1.0785,4.1835,4.86788,22.99575,22.657878,16.208853,11.496119,8.109191,5.679488,3.946041,2.719116,1.858566,1.260625,0.848939,0.567933,0.377654,0.249751,0.164346,9382.430023,7231.702392,2150.727631,0,2150.727615,12.88507,22.922927,152.459214,710.671482,400.948973,615.570122,261.925628,9.152213,863.130696,886.647963,560.857787,26.077583,150.127381,221.528369,96.028328,75.256786,17.382561,0.534362,997.761829,46.391826,2.330822,388.209203,221.679974,279.499508,102.475567,3.566754,592.107999,27.53059,0,100.934575,83.240915,260.813981,142.067523,5.051006,0,2.397786,0.213967,0.012257,0.773913,0,0.274562,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
0,1998,727.797496,15178.665695,727.797496,674.974707,276.272008,276.272008,211.813248,175,132.449265,132.449265,101.546694,106,117.388294,117.388294,89.999693,93,96.126543,96.126543,73.698655,56,105.561385,105.561385,114.117611,768.943854,288.390242,259.13845,7478.304257,754.317633,6869.120286,0,0,4.654386,94.684064,0,0,17348.897155,0,657.271648,0,0.387495,0.333113,0.194859,0.385959,2.935772,2.2005,1.0605,4.1115,4.585603,23.430481,22.909864,16.253212,11.439447,8.01171,5.573171,3.846738,2.633579,1.788564,1.205371,0.806507,0.536051,0.354125,0.232648,0.152074,9775.908834,7700.361438,2075.547397,0,2075.547351,11.96357,21.231247,161.293101,700.023275,390.157196,572.519702,243.074348,8.479773,861.316377,824.073824,590.532016,28.451869,158.859842,232.650428,101.001582,79.103917,18.352318,0.56393,991.227416,47.757397,2.432617,385.904631,220.96427,276.125499,102.242291,3.558109,493.787919,23.790732,0,81.468639,68.1915,217.290383,122.479753,4.357644,0,6.804844,0.192505,0.098928,4.63843,0,0.675507,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
0,1999,716.756964,15895.422658,716.756964,719.50191,282.816756,282.816756,191.188723,188,132.710338,132.710338,89.714345,89,114.332213,114.332213,77.290434,97,88.049076,88.049076,59.522607,57,98.84858,98.84858,81.943273,764.820713,214.851265,235.980407,7714.284664,759.468779,7628.589065,0,0,4.358407,99.04247,0,0,18047.959654,0,699.062499,0,0.397735,0.338311,0.201486,0.376991,2.888168,2.1625,1.0435,4.0415,4.273524,23.861872,23.154115,16.290881,11.378918,7.913098,5.467726,3.749533,2.550725,1.721379,1.152787,0.766445,0.506178,0.332243,0.216856,0.140823,10234.632519,8181.137994,2053.494525,0,2053.494474,11.377987,20.064174,171.738407,706.397537,389.922747,546.758562,230.646025,8.031248,878.135944,785.435834,626.784514,30.522824,169.164259,246.435647,107.155319,83.879046,19.549659,0.600584,1008.760179,49.124074,2.573576,392.455324,225.515813,279.818776,104.751553,3.645137,417.949782,20.353099,0,67.506945,57.251754,183.060826,106.344825,3.785432,0,0.053481,0.005703,4.64618,0.108453,0,3.071731,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
0,2000,722.642818,16618.065476,722.642818,679.239775,295.246893,295.246893,249.865595,238,136.063256,136.063256,115.149481,98,114.131839,114.131839,96.58906,75,82.486287,82.486287,69.807628,83,94.714542,94.714542,95.518093,759.601606,233.488673,245.505843,7959.790507,760.513259,8389.102324,0,0,4.17613,103.2186,0,0,18792.894301,0,744.934647,0,0.407974,0.343509,0.208114,0.368022,2.842389,2.1255,1.0275,3.9735,3.970586,24.289946,23.390777,16.322104,11.314793,7.813561,5.363281,3.654468,2.470529,1.656938,1.102769,0.728637,0.478198,0.311896,0.202278,0.130511,10729.885193,8658.274969,2071.610224,0,2071.610172,11.02337,19.306919,182.952295,724.513526,397.357647,534.976293,224.024124,7.786339,907.465822,766.786756,666.452073,32.170727,180.211447,261.621646,113.945353,89.15464,20.877644,0.641342,1043.568682,50.37476,2.740242,405.121754,233.842151,288.660713,109.397039,3.806783,361.589417,17.45451,0,57.77053,49.57029,157.161033,93.749454,3.33811,0,0.57261,2.691288,5.231514,2.349411,0,0.006798,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
